"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc"
"https://www.google.com/maps/place/POTENPSI+%7C+Psikolog+Batam+%7C+Jasa+konsultan+psikologi+Batam+%7C+Praktik+Psikolog+Batam/data=!4m7!3m6!1s0x31d9891963ddb0c1:0xac8c24b55edc221a!8m2!3d1.1444681!4d104.0180138!16s%2Fg%2F11v3xjj8bp!19sChIJwbDdYxmJ2TERGiLcXrUkjKw?authuser=0&hl=id&rclk=1","POTENPSI | Psikolog Batam | Jasa konsultan psikologi Batam | Praktik Psikolog Batam","5,0","(2)","Psikolog","·","Obenk Kaos Batam, Ruko regency park blok i No. 6, pelita Dekat Bank BTN Pelita, Lantai 2 T","Buka","· Tutup pukul 17.00","·","0858-3540-5917","http://www.psikologbatam.com/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Yurni,+M.Psi.,Psikolog/data=!4m7!3m6!1s0x2e40d00779604f53:0x97ecf3a56bbfe436!8m2!3d-5.3750383!4d105.2191674!16s%2Fg%2F11f2b0tr8_!19sChIJU09geQfQQC4RNuS_a6Xz7Jc?authuser=0&hl=id&rclk=1","Yurni, M.Psi.,Psikolog","5,0","(106)","Psikolog","·","Jl. Kepayang Jl. Cendana I No.16/33","Tutup","· Buka Sen pukul 14.00","·","0811-728-420","https://praktek-psikolog-yurni-mpsipsikolog.business.site/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat memuaskan, mendapat solusi yg terbaik stelah konsultasi"""
"https://www.google.com/maps/place/Praktek+Psikolog+Mandiri+%28Diah+Utaminingsih,+S.Psi.,+M.A.,+Psi.%29/data=!4m7!3m6!1s0x2e40dbe87913d49d:0x9f41707d09a6dfec!8m2!3d-5.4231515!4d105.2764353!16s%2Fg%2F11t31_6t_d!19sChIJndQTeejbQC4R7N-mCX1wQZ8?authuser=0&hl=id&rclk=1","Praktek Psikolog Mandiri (Diah Utaminingsih, S.Psi., M.A., Psi.)","5,0","(72)","Psikolog","·","Gg. Dewi Sri No.96","Tutup","· Buka Sen pukul 15.45","·","0812-7262-6858","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat rekomen untuk konseling dengan Ibu Diah."""
"https://www.google.com/maps/place/Praktik+Psikolog+Geraisa+Dayura+Chanet,+M.Psi.,+Psikolog./data=!4m7!3m6!1s0x31d9895945353379:0xc8f19891269a194d!8m2!3d1.1230508!4d104.0634173!16s%2Fg%2F11tc_xqvpv!19sChIJeTM1RVmJ2TERTRmaJpGY8cg?authuser=0&hl=id&rclk=1","Praktik Psikolog Geraisa Dayura Chanet, M.Psi., Psikolog.","5,0","(2)","Psikolog Anak","·","Jl. Beverly Garden Harbourfront - Batam Centre Blok BG No. 31","","","","0831-3239-2993","http://wa.me/6283132392993","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Psikolog+Klinis+Elsy+%28ZaHa+Foundation+Indonesia%29/data=!4m7!3m6!1s0x2e40dbe5c3ce203f:0x88026ebd4f8b9e3b!8m2!3d-5.3870161!4d105.282333!16s%2Fg%2F11rycp662l!19sChIJPyDOw-XbQC4RO56LT71uAog?authuser=0&hl=id&rclk=1","Psikolog Klinis Elsy (ZaHa Foundation Indonesia)","5,0","(2)","Psikolog","·","Jl. Agatis Blok TA.1 No.5","Buka","· Tutup pukul 12.00","·","0858-3214-1058","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baik ramah nyaman"""
"https://www.google.com/maps/place/Psikotest+SIM+%28Arka+Trans+Psikologi%29/data=!4m7!3m6!1s0x31d75b8662376ee9:0x898d550c36be5beb!8m2!3d0.996627!4d103.4116028!16s%2Fg%2F11pd30js2d!19sChIJ6W43YoZb1zER61u-NgxVjYk?authuser=0&hl=id&rclk=1","Psikotest SIM (Arka Trans Psikologi)","5,0","(1)","Klinik Pengajaran Psikologi","·","XCW7+W3R, Jl. Jenderal Ahmad Yani","Tutup","· Buka Sen pukul 08.00","·","0813-6464-8333","https://instagram.com/3dsconsultant","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Arka+Trans+Psikologi/data=!4m7!3m6!1s0x2e2ab27bfdb2e82f:0x7b78d23324c18c9f!8m2!3d-0.1516745!4d100.6708226!16s%2Fg%2F11h_sm1pvr!19sChIJL-iy_XuyKi4Rn4zBJDPSeHs?authuser=0&hl=id&rclk=1","Arka Trans Psikologi","","","Klinik Medis","·","RMXC+88P, Jl. Sumbar-Riau","Tutup","· Buka Sen pukul 08.00","·","0812-6848-5718","","","Rute","","","",""
"https://www.google.com/maps/place/Hipnoterapi+Batam,Kecemasan%28emosional,stress,depresi%29,terapi+anak,+Bipolar,OCD,Autisme,NPD,NLP,ICEOHypnotherapyBatam,meditasi/data=!4m7!3m6!1s0x31d98fdbc6ad1e75:0xdc2fb982f5de720e!8m2!3d1.1328088!4d103.9780283!16s%2Fg%2F11v03vqw9k!19sChIJdR6txtuP2TERDnLe9YK5L9w?authuser=0&hl=id&rclk=1","Hipnoterapi Batam,Kecemasan(emosional,stress,depresi),terapi anak, Bipolar,OCD,Autisme,NPD,NLP,ICEOHypnotherapyBatam,meditasi","5,0","(34)","Psikolog","·","Ruko cipta land, Blk. Kamboja No.1","Buka","· Tutup pukul 22.00","·","0857-9221-7947","https://g.co/kgs/AzHsBn","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fasilitas terbaik, sangat membantu dan sekarang sembuh tanpa embel embel"""
"https://www.google.com/maps/place/Praktik+Psikologi+Octa+Reni+Setiawati,+S.Psi.,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e40daade0d5d207:0x546239ea8fbeec0!8m2!3d-5.3721666!4d105.2295905!16s%2Fg%2F11f57cklsb!19sChIJB9LV4K3aQC4RwO77qJ4jRgU?authuser=0&hl=id&rclk=1","Praktik Psikologi Octa Reni Setiawati, S.Psi., M.Psi., Psikolog","4,6","(23)","Psikolog","·","Perumahan Bumi Puspa Kencana, Blk. E-D Jl. Pramuka No.3","Tutup","· Buka Sen pukul 09.00","·","0821-5113-0880","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baik, ramah, pelayanan sopan, dan tempat sangat nyaman"""
"https://www.google.com/maps/place/Praktik+Psikolog+Dwi+Ningsih+Ariani,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2fd549bc87ecb07b:0xb62d774e8de5feb3!8m2!3d-6.2313275!4d106.716234!16s%2Fg%2F11qqfg7n0l!19sChIJe7Dsh7xJ1S8Rs_7ljU53LbY?authuser=0&hl=id&rclk=1","Praktik Psikolog Dwi Ningsih Ariani, M.Psi., Psikolog","5,0","(1)","Psikolog","","·","Tutup","· Buka Sen pukul 10.00","","0821-2553-2562","http://msha.ke/dwiningsih_a","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terimakasih miss dwi"""
"https://www.google.com/maps/place/Batam+Mental+Health+%26+Wellness+Center+%2F+Batong+Educare/data=!4m7!3m6!1s0x31d98b46ef2c9155:0x768d13c0c2ba11db!8m2!3d1.1125653!4d103.9748167!16s%2Fg%2F11vkd3b0gk!19sChIJVZEs70aL2TER2xG6wsATjXY?authuser=0&hl=id&rclk=1","Batam Mental Health & Wellness Center / Batong Educare","5,0","(3)","Psikolog","·","ruko tiban sentra niaga (tisenia, Jl. Gajah Mada No.12 Blk D","","","","0821-7206-7322","","","Rute","","","",""
"https://www.google.com/maps/place/Klinik+%26+Apotek+Mind+Body+Soul/data=!4m7!3m6!1s0x31d98900286b5277:0x637b97d7c47cc713!8m2!3d1.106559!4d104.0794113!16s%2Fg%2F11w4ngln94!19sChIJd1JrKACJ2TERE8d8xNeXe2M?authuser=0&hl=id&rclk=1","Klinik & Apotek Mind Body Soul","5,0","(224)","Psikolog","·","Komplek Pertokoan Grand Junction Blok A No. 07-08","Segera buka","· 10.00","·","0822-8217-3700","http://www.mbsklinik.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan bagus, tempat nyaman, dokter dan staff juga cukup membantu"""
"https://www.google.com/maps/place/Brilliant+centre+dumai/data=!4m7!3m6!1s0x31d3a92bfb4d15fb:0x8b38a20f9012c5f1!8m2!3d1.6616212!4d101.4331258!16s%2Fg%2F11tsfj97z5!19sChIJ-xVN-yup0zER8cUSkA-iOIs?authuser=0&hl=id&rclk=1","Brilliant centre dumai","4,9","(9)","Terapis psikomotorik","·","Jl. Marlan Jaya No.10","Tutup","· Buka Sen pukul 08.00","·","0852-7312-3401","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat membantu bagi anak yg membutuhkan kebutuhan atau penanganan khusus"""
"https://www.google.com/maps/place/Yossy+Zulvianti,+M.Psi/data=!4m7!3m6!1s0x31d5ac134eefb49f:0x7905790103bf259a!8m2!3d0.533462!4d101.450012!16s%2Fg%2F1pzs1zxk0!19sChIJn7TvThOs1TERmiW_AwF5BXk?authuser=0&hl=id&rclk=1","Yossy Zulvianti, M.Psi","","","Psikiater","·","Jl. Inpres No.57","","","","(0761) 62105","","","Rute","","","",""
"https://www.google.com/maps/place/ANISA+Rumah+Psikologi/data=!4m7!3m6!1s0x2e40dbe0192b0f85:0x2d26533689b5ec97!8m2!3d-5.373172!4d105.2618925!16s%2Fg%2F11j1hs_tjz!19sChIJhQ8rGeDbQC4Rl-y1iTZTJi0?authuser=0&hl=id&rclk=1","ANISA Rumah Psikologi","4,7","(47)","Psikolog","·","Jl. Harapan No.20","Tutup","· Buka Sen pukul 10.00","·","0821-7719-8711","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Layanan untuk dewasa dan anak lengkap dari konseling sampe psikotes."""
"https://www.google.com/maps/place/Biro+Psikologi+MY+Psikolog/data=!4m7!3m6!1s0x31d96d1fe78ff307:0xf5d9ed9bd6c4f784!8m2!3d0.9119441!4d104.5059279!16s%2Fg%2F11pfbbzl65!19sChIJB_OP5x9t2TERhPfE1pvt2fU?authuser=0&hl=id&rclk=1","Biro Psikologi MY Psikolog","5,0","(3)","Psikolog","·","Jl. Handjoyo Putro Komplek Ruko Permata Artha 2 No.14","Tutup","· Buka Sen pukul 09.00","·","0812-6028-0280","https://api.whatsapp.com/send?phone=6281260280280&fbclid=PAAabaGbB0NOpvbuLlbmjXfXZfqe71wk4x26nRLcvNoB7OZ-Crh-yG0UjCj3U","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""salah satu tempat konseling di Tanjungpinang yang layanannya top!"""
"https://www.google.com/maps/place/Biro+Konsultasi+Psikologi+Hijau/data=!4m7!3m6!1s0x2e473315b322e7ad:0x24d2e790955fec34!8m2!3d-5.3686887!4d104.9398538!16s%2Fg%2F11lpxyp1kf!19sChIJrecisxUzRy4RNOxflZDn0iQ?authuser=0&hl=id&rclk=1","Biro Konsultasi Psikologi Hijau","5,0","(32)","Psikolog","·","Lucky Arya Residence 2, Jl. Hos Cokroaminoto Barat No.18","Tutup","· Buka Sen pukul 09.00","·","0811-666-846","https://ukinstitute.org/#biro","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sehat terus ibu, agar selalu dapat membantu orang lain."""
"https://www.google.com/maps/place/Psikolog+Batam+-+Praktek+Psikologi+dan+Hipnoterapi+Batam+Aribowo.+Melayani+Sabtu+dan+Minggu.+ADA+PROMO+KHUSUS/data=!4m7!3m6!1s0x31d9878dfd59b077:0x9babf5493b850426!8m2!3d1.143401!4d104.1204309!16s%2Fg%2F11lnzb59wd!19sChIJd7BZ_Y2H2TERJgSFO0n1q5s?authuser=0&hl=id&rclk=1","Psikolog Batam - Praktek Psikologi dan Hipnoterapi Batam Aribowo. Melayani Sabtu dan Minggu. ADA PROMO KHUSUS","5,0","(6)","Psikolog Anak","·","·","Tutup","· Buka Sen pukul 12.00","Jl. Dang Merdu No.KM. 2","0851-7202-9042","https://wa.me/6285172029042","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png",""""
"https://www.google.com/maps/place/Sabaii+Psikologia/data=!4m7!3m6!1s0x2e40c565ec3b8d3b:0xe7d3776245fc4f96!8m2!3d-5.3634689!4d105.288913!16s%2Fg%2F11h52qj886!19sChIJO4077GXFQC4Rlk_8RWJ30-c?authuser=0&hl=id&rclk=1","Sabaii Psikologia","5,0","(9)","Psikolog","·","Jl. Bunga Sedap Malam Raya No.81","Tutup","· Buka Rab pukul 16.00","·","0812-7035-2483","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat strategis, nyaman, estetik, dan bersama"
"https://www.google.com/maps/place/Klinik+Psikologi+Rumah+ASA/data=!4m7!3m6!1s0x2e40db26e8d4d1a1:0xd2e3ef6e4d7c8e67!8m2!3d-5.3850477!4d105.238844!16s%2Fg%2F11v41dsjt6!19sChIJodHU6CbbQC4RZ458TW7v49I?authuser=0&hl=id&rclk=1","Klinik Psikologi Rumah ASA","5,0","(1)","Psikolog","·","Perum Griya Sejahtera No.5 Blk E","Buka","· Tutup pukul 16.00","·","0813-3953-4208","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Admin utk booking jg fast respon dan ramah."""
"https://www.google.com/maps/place/Praktek+Psikolog+Biro+Psikologi+Tentrem+Hati/data=!4m7!3m6!1s0x2e40dbe5c15a814f:0x95af0b46194a74bf!8m2!3d-5.4307357!4d105.2535686!16s%2Fg%2F11jpdpqfsz!19sChIJT4FaweXbQC4Rv3RKGUYLr5U?authuser=0&hl=id&rclk=1","Praktek Psikolog Biro Psikologi Tentrem Hati","5,0","(6)","Psikolog","·","Jl. Wolter Monginsidi No.156a LT. 2","","","","0811-7900-071","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mau tanya konsultasi nya bayar brp ya?"""
"https://www.google.com/maps/place/BIRO+KONSULTASI+PSIKOLOGI+PESONA/data=!4m7!3m6!1s0x2e6a000023b78173:0x1df89d4f2b8e2e7f!8m2!3d-6.1443483!4d106.5366078!16s%2Fg%2F11c2kwjtcb!19sChIJc4G3IwAAai4Rfy6OK0-d-B0?authuser=0&hl=id&rclk=1","BIRO KONSULTASI PSIKOLOGI PESONA","4,4","(7)","Psikolog","","·","Buka","· Tutup pukul 17.00","","0896-4996-2101","","","Rute","","","",""
"https://www.google.com/maps/place/Empathetic+Consulting/data=!4m7!3m6!1s0x31d973401199fd43:0xda126972181492be!8m2!3d0.9058524!4d104.4486558!16s%2Fg%2F11k9h5y7j1!19sChIJQ_2ZEUBz2TERvpIUGHJpEto?authuser=0&hl=id&rclk=1","Empathetic Consulting","5,0","(17)","Psikolog","·","Jl. Pantai Impian Gg.Trubuk No.49A","Tutup","· Buka Sen pukul 10.00","·","0812-1000-3112","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kalau pulang dri sini slalu dapat ketenangan dan pemikiran yang membangun"""
"https://www.google.com/maps/place/Eka+Hospital+Pekanbaru/data=!4m7!3m6!1s0x31d5a958ff468d7d:0x958ef365745c3ff7!8m2!3d0.4823484!4d101.4198714!16s%2Fg%2F1pzx4nxgs!19sChIJfY1G_1ip1TER9z9cdGXzjpU?authuser=0&hl=id&rclk=1","Eka Hospital Pekanbaru","4,9","(12.857)","Rumah Sakit Swasta","·","·","Buka 24 jam","","Jl. Soekarno - Hatta No.6","(0761) 6989999","https://www.ekahospital.com/hospital/eka-hospital-pekanbaru","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rumah sakitnya bagus, nyaman, fasilitas atau pelayanan nya juga bagus👍"""
"https://www.google.com/maps/place/Biro+Psikologi+Kayisa/data=!4m7!3m6!1s0x31d96d684415f76d:0xe912272ec41ffefc!8m2!3d0.8955975!4d104.479868!16s%2Fg%2F11tp69grdw!19sChIJbfcVRGht2TER_P4fxC4nEuk?authuser=0&hl=id&rclk=1","Biro Psikologi Kayisa","5,0","(1)","Psikolog","·","Jl. Raya Dompak No.KM. 9","Tutup","· Buka Sen pukul 08.30","·","0818-0910-7962","https://www.instagram.com/kayisa.psikologi/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/RS+AWAL+BROS+SUDIRMAN+PEKANBARU/data=!4m7!3m6!1s0x31d5aebff833272f:0x1a390ce196af8960!8m2!3d0.496926!4d101.455976!16s%2Fg%2F1hm2s_0p2!19sChIJLycz-L-u1TERYImvluEMORo?authuser=0&hl=id&rclk=1","RS AWAL BROS SUDIRMAN PEKANBARU","4,7","(9.881)","Rumah Sakit Swasta","·","·","Buka 24 jam","","Jl. Jend. Sudirman No.117","1 500 088","https://awalbros.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada yg ngobrol diruang farmasi dan ada juga bberapa yg duduk dkasir."""
"https://www.google.com/maps/place/RS+Santa+Maria+Pekanbaru/data=!4m7!3m6!1s0x31d5ac0e5898027d:0x513117af9e29c4ef!8m2!3d0.5273899!4d101.4422225!16s%2Fg%2F1hm2szqzd!19sChIJfQKYWA6s1TER78Qpnq8XMVE?authuser=0&hl=id&rclk=1","RS Santa Maria Pekanbaru","4,9","(5.990)","Rumah Sakit","·","·","Buka 24 jam","","Jl. Jend. Ahmad Yani No.68","(0761) 22213","https://rssantamariapekanbaru.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan bagus, perawat gercep, dan ramah..
Pasien ev."""
"https://www.google.com/maps/place/Klinik+Psikologi+UM+Lampung/data=!4m7!3m6!1s0x2e40db0007ba7905:0xe0162922d76aded7!8m2!3d-5.3801393!4d105.3105295!16s%2Fg%2F11wvy91qxn!19sChIJBXm6BwDbQC4R195q1yIpFuA?authuser=0&hl=id&rclk=1","Klinik Psikologi UM Lampung","5,0","(28)","Psikolog","·","Jl. Prof. Dr. Hamka","Tutup","· Buka Sen pukul 09.00","·","0822-7896-8901","https://www.instagram.com/fakultas_psikologi/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan baikk ramah rekomendasi untuk tes"""
"https://www.google.com/maps/place/Biro+Psikologi+Sakinah+%2F+Konsultasi+Psikologi/data=!4m7!3m6!1s0x31d97284cd34850f:0xa7b85929a9da1613!8m2!3d0.9143413!4d104.4724536!16s%2Fg%2F11clt8w29c!19sChIJD4U0zYRy2TERExbaqSlZuKc?authuser=0&hl=id&rclk=1","Biro Psikologi Sakinah / Konsultasi Psikologi","3,0","(2)","Psikolog","·","WF7F+V44, Jl. Gatot Subroto No.26","Tutup","· Buka Sen pukul 08.00","·","0811-779-625","","","Rute","","","",""
"https://www.google.com/maps/place/Lentera+Rumah+Psikologi+%28Praktik+Psikolog+Mandiri%29/data=!4m7!3m6!1s0x2e40f70065202cd7:0xf7a66de7f57bac77!8m2!3d-5.3082921!4d105.745946!16s%2Fg%2F11y8062stm!19sChIJ1ywgZQD3QC4Rd6x79edtpvc?authuser=0&hl=id&rclk=1","Lentera Rumah Psikologi (Praktik Psikolog Mandiri)","1,0","(2)","Psikolog","·","MPRW+M9P","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Lembaga+Psikologi+Terapan+Propsychology/data=!4m7!3m6!1s0x2fd4b8caffffffff:0x2838491e334230c2!8m2!3d-0.9186384!4d100.3532174!16s%2Fg%2F11p16mbqrc!19sChIJ_____8q41C8RwjBCMx5JOCg?authuser=0&hl=id&rclk=1","Lembaga Psikologi Terapan Propsychology","","","Psikolog","·","Jl. Belanti Raya No.5","Tutup","· Buka Sen pukul 08.00","·","0812-7027-7084","","","Rute","","","",""
"https://www.google.com/maps/place/Klinik+Utama+Jiwa+Grha+Atma/data=!4m7!3m6!1s0x2e68e6483b8d4e2b:0xde4cf0f43ba32ee9!8m2!3d-6.9068889!4d107.6116691!16s%2Fg%2F1tggdwm4!19sChIJK06NO0jmaC4R6S6jO_TwTN4?authuser=0&hl=id&rclk=1","Klinik Utama Jiwa Grha Atma","3,5","(306)","Rumah Sakit Jiwa","·","·","Tutup","· Buka Sen pukul 07.30","Jl. L. L. R.E. Martadinata","(022) 84469476","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada pasien lain yg datang belakangan, malah RM-nya jadi lebih dulu."""
"https://www.google.com/maps/place/Nurhasanah,+M.Psi.,Psikolog/data=!4m7!3m6!1s0x2e4732906d355567:0xdb56caf5065b322f!8m2!3d-5.3612306!4d104.9882737!16s%2Fg%2F11b6d59gp2!19sChIJZ1U1bZAyRy4RLzJbBvXKVts?authuser=0&hl=id&rclk=1","Nurhasanah, M.Psi.,Psikolog","5,0","(3)","Psikolog","·","Jl. Johar 1","Tutup","· Buka Sen pukul 09.00","·","0852-2823-5412","","","Rute","","","",""
"https://www.google.com/maps/place/layanan+psikologi+insight/data=!4m7!3m6!1s0xa7177264e42c55ff:0x59327e4694fc6414!8m2!3d1.275915!4d101.1891229!16s%2Fg%2F11vqs7kssq!19sChIJ_1Us5GRyF6cRFGT8lEZ-Mlk?authuser=0&hl=id&rclk=1","layanan psikologi insight","","","Psikolog","","·","Tutup","· Buka Sen pukul 08.00","","0821-3758-8399","","","Rute","","","",""
"https://www.google.com/maps/place/Biro+Psikologi+Mind+and+Personality/data=!4m7!3m6!1s0x2e2da14643dcff5d:0x77773ef141810784!8m2!3d-2.0603839!4d101.3976349!16s%2Fg%2F11n0gbgrp1!19sChIJXf_cQ0ahLS4RhAeBQfE-d3c?authuser=0&hl=id&rclk=1","Biro Psikologi Mind and Personality","5,0","(5)","Psikolog","·","Jl. Tanah Mendapo RT 11 No.19 Lingkungan 4 Kel","","","·","0823-8598-2399","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Hipnoterapi gaa kak?"""
"https://www.google.com/maps/place/Lembaga+Psikologi+Eureka+Batu+Aji+Batam/data=!4m7!3m6!1s0x31d98d2c6800a609:0xcec5f422f51c29cd!8m2!3d1.0337226!4d104.0031651!16s%2Fg%2F11v5vyf5k6!19sChIJCaYAaCyN2TERzSkc9SL0xc4?authuser=0&hl=id&rclk=1","Lembaga Psikologi Eureka Batu Aji Batam","","","Psikolog Anak","·","Di atas Kantor Pos, Ruko Buana Impian Blok B1. 25","","","·","0852-7400-9834","https://www.instagram.com/lembaga_psikologi_eureka.b.aji/","","Situs Web","","Rute","",""
"","","","","","","","","","","","","","","","","",""
