"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc"
"https://www.google.com/maps/place/Praktek+Psikologi/data=!4m7!3m6!1s0x2df146df45849e9d:0x2275962763b678e3!8m2!3d-1.2744238!4d116.8447948!16s%2Fg%2F11j8ldl59q!19sChIJnZ6ERd9G8S0R43i2YyeWdSI?authuser=0&hl=id&rclk=1","Praktek Psikologi","","","Klinik Medis","·","PRGV+6WM, Jl. Blora II","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi/data=!4m7!3m6!1s0x2df147774b5506c1:0xba7b9d23c32e0eca!8m2!3d-1.277651!4d116.8349252!16s%2Fg%2F11qrkklsnq!19sChIJwQZVS3dH8S0Ryg4uwyOde7o?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi","4,7","(6)","Psikolog","·","PRCM+WXM, Jl. Jenderal Sudirman, Ruko Bandar Kecamatan","Tutup","· Buka Sen pukul 07.30","·","0811-5403-211","http://www.simonline.arkatranspsikologi.co.id/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Yayasan+Psikologi+Clarinta,+Klinik+Psikologi+Anak+dan+Keluarga+%28ABK%29/data=!4m7!3m6!1s0x2df147a47b6be1bd:0xac3efb067b4f3aca!8m2!3d-1.2216505!4d116.8428112!16s%2Fg%2F11fcmvnsxy!19sChIJveFre6RH8S0RyjpPewb7Pqw?authuser=0&hl=id&rclk=1","Yayasan Psikologi Clarinta, Klinik Psikologi Anak dan Keluarga (ABK)","4,3","(6)","Psikolog","·","Pondok Anggun Kencana No.86, RT.09","Tutup","· Buka Sen pukul 08.00","·","0813-4739-8169","","","Rute","","","",""
"https://www.google.com/maps/place/Klinik+Psikologi+PCC+%28Psychological+Comfort+Center%29/data=!4m7!3m6!1s0x2df1493adfbacf27:0xc70a760db41948f!8m2!3d-1.1979188!4d116.8506467!16s%2Fg%2F11s2j1k_gc!19sChIJJ8-63zpJ8S0Rj5RB22CncAw?authuser=0&hl=id&rclk=1","Klinik Psikologi PCC (Psychological Comfort Center)","","","Klinik Pengajaran Psikologi","·","Perumahan Graha Indah, Blk. J No.13, Rt 04","Tutup","· Buka Sen pukul 17.00","·","0819-4530-0004","","","Rute","","","",""
"https://www.google.com/maps/place/Yayasan+Psikologi+Clarinta/data=!4m7!3m6!1s0x2df14956057b3557:0x31dcd515057174aa!8m2!3d-1.2216657!4d116.8426905!16s%2Fg%2F11nmrg8jwc!19sChIJVzV7BVZJ8S0RqnRxBRXV3DE?authuser=0&hl=id&rclk=1","Yayasan Psikologi Clarinta","5,0","(2)","Psikolog","·","belakang pool bis pulau indah, Pondok Anggun Kencana No.KM 3, RT.19/RW.no.86","Tutup","· Buka Sen pukul 08.00","·","0813-4739-8169","","","Rute","","","",""
"https://www.google.com/maps/place/YOUNG+GENERATION+CENTER+%28+Layanan+Psikologi+dan+Terapi+Tumbuh+Kembang+Anak%29/data=!4m7!3m6!1s0x2df1470020c33455:0xc06a48408e2eaf3e!8m2!3d-1.2386935!4d116.8526348!16s%2Fg%2F11ym2vbjq2!19sChIJVTTDIABH8S0RPq8ujkBIasA?authuser=0&hl=id&rclk=1","YOUNG GENERATION CENTER ( Layanan Psikologi dan Terapi Tumbuh Kembang Anak)","4,9","(16)","Psikolog Anak","·","QV63+G3C, Jl. DI. Panjaitan","Tutup","· Buka Sen pukul 09.00","·","0851-3888-2995","https://www.instagram.com/younggeneration.center?igsh=MW16cWc3bGlpbTRzdQ==","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terapis ramah,sabar,pelayanan bagus."""
"https://www.google.com/maps/place/RHYS+Psikotes+Balikpapan/data=!4m7!3m6!1s0x2df147dd728fe4f9:0xbdc18c12a8989467!8m2!3d-1.27787!4d116.834536!16s%2Fg%2F11lg6hbqxj!19sChIJ-eSPct1H8S0RZ5SYqBKMwb0?authuser=0&hl=id&rclk=1","RHYS Psikotes Balikpapan","","","Psikolog","·","JL. JENDERAL SUDIRMAN, KOMPLEK, Jl. Jenderal Sudirman, Ruko Bandar No.8 Blk E","Tutup","· Buka Sen pukul 08.00","","","","","Rute","","","",""
"https://www.google.com/maps/place/Psikolog+Klinis+Annisya+Muthmainnah+T,+M.Psi.,+Psikolog+-+Carnatia+Development+Center/data=!4m7!3m6!1s0x2df67f200c3a5dc1:0x2860d709d31fbae1!8m2!3d-0.5253735!4d117.1287325!16s%2Fg%2F11wb1hjrr9!19sChIJwV06DCB_9i0R4bof0wnXYCg?authuser=0&hl=id&rclk=1","Psikolog Klinis Annisya Muthmainnah T, M.Psi., Psikolog - Carnatia Development Center","5,0","(17)","Psikolog","·","Perumahan KORPRI 2, Jl. Apt. Pranoto No.22 Blok L2","Buka","· Tutup pukul 21.00","·","0851-9625-1335","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""respon chat cepat, penjelasan alur dan administrasi juga jelas"""
"https://www.google.com/maps/place/Puspaga+Harapan/data=!4m7!3m6!1s0x2df1470deeb116cf:0xba47cb94ad4fc49a!8m2!3d-1.2584732!4d116.8680675!16s%2Fg%2F11ng562h38!19sChIJzxax7g1H8S0RmsRPrZTLR7o?authuser=0&hl=id&rclk=1","Puspaga Harapan","4,0","(8)","Rumah Sakit Jiwa","·","RT.26, Jl. MT Haryono No.187","Tutup","· Buka Sen pukul 08.00","·","0858-4549-7497","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pengalaman pertama ke"
"https://www.google.com/maps/place/Biro+Psikologi+PROGRESS/data=!4m7!3m6!1s0x2df1460574ec599f:0x32dcd9be93e02f45!8m2!3d-1.2262512!4d116.8819366!16s%2Fg%2F11hbn6176v!19sChIJn1nsdAVG8S0RRS_gk77Z3DI?authuser=0&hl=id&rclk=1","Biro Psikologi PROGRESS","5,0","(1)","Psikolog","·","QVFJ+FQV, Jl. Sepinggan Pratama","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Yayasan+Praktek+Psikolog+Indonesia+Cabang+Samarinda/data=!4m7!3m6!1s0x2df67fad58f12431:0xc8c7eb19aa7c3092!8m2!3d-0.4729274!4d117.1660384!16s%2Fg%2F11y3sg64q5!19sChIJMSTxWK1_9i0RkjB8qhnrx8g?authuser=0&hl=id&rclk=1","Yayasan Praktek Psikolog Indonesia Cabang Samarinda","4,6","(5)","Psikolog","·","Raja Angin Indonesia, Jl. Ahmad Yani No.15B","Tutup","· Buka Sen pukul 09.00","·","0878-7184-585","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat baik rama dan lengkap
Gak nyesel deh belanja di bintang"""
"https://www.google.com/maps/place/Layanan+Psikologi+Permata/data=!4m7!3m6!1s0x2df67f21af12842b:0xbc0b9db484ae327f!8m2!3d-0.482764!4d117.1293924!16s%2Fg%2F11bcf3hc8y!19sChIJK4QSryF_9i0RfzKuhLSdC7w?authuser=0&hl=id&rclk=1","Layanan Psikologi Permata","4,8","(20)","Psikolog","·","Jl. Juanda 1B No.6","Tutup","· Buka Sen pukul 08.00","·","0851-0074-8900","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semoga terus menjadi tempat yang memberikan manfaat bagi banyak orang."""
"https://www.google.com/maps/place/TerraManners+Psychological+Centre+%28Biro+Psikologi%29/data=!4m7!3m6!1s0x2df1475db0c1253d:0x7655efe658228768!8m2!3d-1.210381!4d116.8433238!16s%2Fg%2F11h4nyhtrn!19sChIJPSXBsF1H8S0RaIciWObvVXY?authuser=0&hl=id&rclk=1","TerraManners Psychological Centre (Biro Psikologi)","4,3","(3)","Psikolog","·","Jalan Minangkabau RT.69, Blk. B No.1","Tutup","· Buka Sen pukul 08.00","·","0813-4644-6572","https://bit.ly/TeMansWebsite","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Melodi+Psikoterapi+Dan+Konseling/data=!4m7!3m6!1s0x2df678b571623823:0x6de434825b80d25c!8m2!3d-0.5216468!4d117.0886507!16s%2Fg%2F11f3twwpf6!19sChIJIzhicbV49i0RXNKAW4I05G0?authuser=0&hl=id&rclk=1","Melodi Psikoterapi Dan Konseling","5,0","(1)","Psikolog","·","Jl. Jkt Blok ES No.49","Buka","· Tutup pukul 17.00","·","0812-3313-0580","","","Rute","","","",""
"https://www.google.com/maps/place/Biro+Psikologi+Mata+Hati/data=!4m7!3m6!1s0x2df67f0bcea38525:0x9a7e0b5b94f6a12f!8m2!3d-0.4652408!4d117.1565196!16s%2Fg%2F11btmq37gl!19sChIJJYWjzgt_9i0RL6H2lFsLfpo?authuser=0&hl=id&rclk=1","Biro Psikologi Mata Hati","4,4","(28)","Psikolog","·","Jl. Perjuangan Baru No.3","Tutup","· Buka Sen pukul 09.00","·","0812-5340-3099","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Psikolognya berhasil membuat saya untuk ingin terus kembali ke sini."""
"https://www.google.com/maps/place/Praktik+Psikolog/data=!4m7!3m6!1s0x2df04763b88cc8a7:0xb74869be3538f451!8m2!3d-1.8856627!4d116.1923877!16s%2Fg%2F11r_chf1l1!19sChIJp8iMuGNH8C0RUfQ4Nb5pSLc?authuser=0&hl=id&rclk=1","Praktik Psikolog","5,0","(5)","Psikolog","·","Jl. DI. Panjaitan, RT.017/RW.004","Buka","· Tutup pukul 16.00","·","0822-3143-2134","http://www.harmonihati.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""masyaAllah jd teman curhat yg paling mengerti dan memahami"""
"https://www.google.com/maps/place/Biro+Psikologi+Perfecta+Psyche+Lisda+Sofia,+S.Psi,+M.Psi,+Psikolog/data=!4m7!3m6!1s0x2df67f410044b489:0xc2b95cb6bc53f2e8!8m2!3d-0.4827169!4d117.152261!16s%2Fg%2F1pzx8y_bc!19sChIJibREAEF_9i0R6PJTvLZcucI?authuser=0&hl=id&rclk=1","Biro Psikologi Perfecta Psyche Lisda Sofia, S.Psi, M.Psi, Psikolog","5,0","(6)","Psikolog","·","Jl. Tantina I No.30","Tutup","· Buka Sen pukul 08.00","·","0851-0017-2703","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best"
"https://www.google.com/maps/place/Praktek+Psikolog+%26+Griya+Terapi+Autisme+Pelangi/data=!4m7!3m6!1s0x2df67fda05b57fa9:0xda7a81d48856d930!8m2!3d-0.5094963!4d117.1097561!16s%2Fg%2F11h4qlxxt0!19sChIJqX-1Bdp_9i0RMNlWiNSBeto?authuser=0&hl=id&rclk=1","Praktek Psikolog & Griya Terapi Autisme Pelangi","5,0","(5)","Psikolog","·","Jalan Teuku Umar. Perum Bukit Indah Permai Blok D No 7","Tutup","· Buka Sen pukul 08.00","·","0812-5589-823","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png",""""
"https://www.google.com/maps/place/Klinik+%26+Apotek+EGO/data=!4m7!3m6!1s0x2df145bc9b3561bb:0x5e4a40e9b3a0e4df!8m2!3d-1.2392672!4d116.9242185!16s%2Fg%2F11c1wk1l70!19sChIJu2E1m7xF8S0R3-Sgs-lASl4?authuser=0&hl=id&rclk=1","Klinik & Apotek EGO","3,4","(8)","Klinik Kesehatan Mental","·","Borneo Paradiso Downtown Ruko Ebony Blok B1 No. 10","Tutup","· Buka Sen pukul 09.00","·","0819-5257-8819","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Memberikan point yg sesuai dan tahapan penyelesaian yg pasti"""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi+Penajam+Paser+Utara/data=!4m7!3m6!1s0x2df13f149ff9f0c1:0xd1fbbc2b05c74872!8m2!3d-1.3043014!4d116.733771!16s%2Fg%2F11lrzvbgxq!19sChIJwfD5nxQ_8S0RckjHBSu8-9E?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi Penajam Paser Utara","5,0","(6)","Psikolog","·","Jl. Penajam-Kuaro No.230","Tutup","· Buka Sen pukul 07.30","·","0812-1740-4037","","","Rute","","","",""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi+Samarinda/data=!4m7!3m6!1s0x2df67fc83a86a8cb:0xa0c4e9fed58bf36d!8m2!3d-0.5149835!4d117.1167046!16s%2Fg%2F11qrywtzp6!19sChIJy6iGOsh_9i0RbfOL1f7pxKA?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi Samarinda","5,0","(7)","Psikolog","·","Jl. Slamet Riyadi No.15","Tutup","· Buka Sen pukul 06.30","·","0812-5381-5959","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Test"
"https://www.google.com/maps/place/Gerda+Akbar,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2df67f80430a8f41:0x8b25032093ce5b42!8m2!3d-0.4286693!4d116.9846673!16s%2Fg%2F11hrlfp6cw!19sChIJQY8KQ4B_9i0RQlvOkyADJYs?authuser=0&hl=id&rclk=1","Gerda Akbar, M.Psi., Psikolog","4,8","(13)","Psikolog","·","Jl. Gn. Jati No.95b","Tutup","· Buka Sen pukul 07.30","·","0822-5647-5800","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Udah pernah ketemu sekali, dan masih mengingat terapi 54321"""
"https://www.google.com/maps/place/dr.+Dradjad+Witjaksono+SpKJ+%28Psikiater+%2F+Ahli+Jiwa%29/data=!4m7!3m6!1s0x2df67f1e055c4d45:0xac3f1eea7dbcfbe7!8m2!3d-0.4988158!4d117.135749!16s%2Fg%2F11kn3k1lxm!19sChIJRU1cBR5_9i0R5_u8feoeP6w?authuser=0&hl=id&rclk=1","dr. Dradjad Witjaksono SpKJ (Psikiater / Ahli Jiwa)","4,8","(13)","Psikiater","·","Jl. Gn. Cermai No.Rt.01","Tutup","· Buka Sen pukul 19.00","·","0811-530-296","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jika ingin konsultasi apakah harus buat janji"""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi+Paser+Grogot/data=!4m7!3m6!1s0x2df047485dd9ea93:0xba582241b717611e!8m2!3d-1.9120688!4d116.1957489!16s%2Fg%2F11lr_k40lq!19sChIJk-rZXUhH8C0RHmEXt0EiWLo?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi Paser Grogot","5,0","(3)","Psikolog","·","35QW+57H, Jl. Jenderal Sudirman","Tutup","· Buka Sen pukul 07.30","·","0823-5384-4416","","","Rute","","","",""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi+Sangatta/data=!4m7!3m6!1s0x320a35ad21dfb911:0x2cb7aac7b2578261!8m2!3d0.4988504!4d117.5380887!16s%2Fg%2F11n6nvxl2j!19sChIJEbnfIa01CjIRYYJXsseqtyw?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi Sangatta","4,9","(13)","Psikolog","·","Jl. Jenderal Sudirman RT 13 No. 19.A","Tutup","· Buka Sen pukul 07.30","·","0811-5968-950","https://simonline.arkatranspsikologi.co.id/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/DNR+Psychology+Consulting/data=!4m7!3m6!1s0x2df67991cc8023ed:0xead5d0e64fd90e09!8m2!3d-0.4672802!4d117.144153!16s%2Fg%2F11h7g4jl7c!19sChIJ7SOAzJF59i0RCQ7ZT-bQ1eo?authuser=0&hl=id&rclk=1","DNR Psychology Consulting","5,0","(3)","Psikolog","·","G4MV+3MJ, Jl. Suwandi 6","Buka","· Tutup pukul 17.00","·","0852-4667-6767","","","Rute","","","",""
"https://www.google.com/maps/place/Layanan+Psikologi+Univ+Mulawarman/data=!4m7!3m6!1s0x2df678ca9bc1a74d:0xd74bac2a515de6af!8m2!3d-0.466485!4d117.149534!16s%2Fg%2F1pzvf5wx1!19sChIJTafBm8p49i0Rr-ZdUSqsS9c?authuser=0&hl=id&rclk=1","Layanan Psikologi Univ Mulawarman","5,0","(2)","Psikolog","·","G4MX+CR3, Gedung Dekanat Fisipol, JL Kuaro, Kmpus Gn. Kelua","","","","(0541) 748662","","","Rute","","","",""
"https://www.google.com/maps/place/Tes+Psikologi+%26+Kesehatan+SIM+Samarinda/data=!4m7!3m6!1s0x2df67f1dff797531:0x4e6e2afd907f8cb9!8m2!3d-0.5173912!4d117.1164551!16s%2Fg%2F11t27y3kmv!19sChIJMXV5_x1_9i0RuYx_kP0qbk4?authuser=0&hl=id&rclk=1","Tes Psikologi & Kesehatan SIM Samarinda","5,0","(38)","Psikolog","·","Jl. Slamet Riyadi","Tutup","· Buka Sen pukul 08.00","","","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan baik dan ramah”, recommended bgt buat yg mau bikin sim"""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi+Bontang/data=!4m7!3m6!1s0x320a13b7f906886b:0x328c52b5be59421d!8m2!3d0.1333722!4d117.4786581!16s%2Fg%2F11mhdzg9fk!19sChIJa4gG-bcTCjIRHUJZvrVSjDI?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi Bontang","5,0","(11)","Psikolog","·","Jl. Bhayangkara No.16","Tutup","· Buka Sen pukul 08.00","·","0811-5968-944","http://simonline.arkatranspsikologi.co.id/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Layanan+Psikologi+Kindness.id/data=!4m7!3m6!1s0x2df67fdcd8e17159:0xa3275fced15b10ce!8m2!3d-0.5026036!4d117.0947382!16s%2Fg%2F11rzsx7ryx!19sChIJWXHh2Nx_9i0RzhBb0c5fJ6M?authuser=0&hl=id&rclk=1","Layanan Psikologi Kindness.id","5,0","(2)","Psikolog","·","Jl. Rapak Indah 3 Komplek Mandiri No.61","Tutup","· Buka Sen pukul 08.00","·","0831-2736-1539","","","Rute","","","",""
"https://www.google.com/maps/place/Enggar+Psikologi+Sangatta/data=!4m7!3m6!1s0x320a35007a354e19:0xe5282711484b9fd0!8m2!3d0.4831191!4d117.5313327!16s%2Fg%2F11vm7jcwg7!19sChIJGU41egA1CjIR0J9LSBEnKOU?authuser=0&hl=id&rclk=1","Enggar Psikologi Sangatta","4,7","(10)","Psikolog","·","FGJJ+X84","","","","0853-9235-4541","http://enggarpsikologi.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mohon maaf untuk biaya konsultasi brpa ya"""
"https://www.google.com/maps/place/Biro+Psikologi+Cahaya/data=!4m7!3m6!1s0x2df67fde1de77fdd:0xc24f04f8ede954ac!8m2!3d-0.4947291!4d117.1435808!16s%2Fg%2F11f5_739rc!19sChIJ3X_nHd5_9i0RrFTp7fgET8I?authuser=0&hl=id&rclk=1","Biro Psikologi Cahaya","5,0","(6)","Psikolog","·","G44V+4C4, Jl. Bhayangkara","","","","0822-6265-9905","","","Rute","","","",""
"https://www.google.com/maps/place/dr.+Eka+Yuni+Nugrahayu,+Sp.KJ/data=!4m7!3m6!1s0x2df67ffedb892ff9:0xc293ebdeddce3211!8m2!3d-0.4859561!4d117.1529678!16s%2Fg%2F11z5vwr003!19sChIJ-S-J2_5_9i0RETLO3d7rk8I?authuser=0&hl=id&rclk=1","dr. Eka Yuni Nugrahayu, Sp.KJ","5,0","(2)","Psikiater","·","Jl. A.M. Sangaji No.07, RT.009","Tutup","· Buka Sen pukul 20.00","·","0812-5843-2220","","","Rute","","","",""
"https://www.google.com/maps/place/Integra+Well-Being+Center/data=!4m7!3m6!1s0x320df5004d6021ed:0x94639d589858607a!8m2!3d2.1423754!4d117.4963824!16s%2Fg%2F11wg7bh7c9!19sChIJ7SFgTQD1DTIRemBYmFidY5Q?authuser=0&hl=id&rclk=1","Integra Well-Being Center","5,0","(1)","Psikolog","·","4FRW+XH2","Buka","· Tutup pukul 21.00","·","0822-2717-7589","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan baik dan ramah 👍"""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi+Tenggarong/data=!4m7!3m6!1s0x2df67b4a07ae615b:0x4fa79a52c1a73ae1!8m2!3d-0.4102542!4d116.9897041!16s%2Fg%2F11qr_9zy3h!19sChIJW2GuB0p79i0R4TqnwVKap08?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi Tenggarong","5,0","(5)","Psikolog","·","Gg. Koni RT X No.36","Tutup","· Buka Sen pukul 07.00","","","http://simonline.arkatranspsikologi.co.id/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Lembaga+Psikologi+Insan+Cita/data=!4m7!3m6!1s0x320a11f9cd79ab5f:0xfb5386a8256de4cd!8m2!3d0.1396476!4d117.4553833!16s%2Fg%2F11c2nxls2_!19sChIJX6t5zfkRCjIRzeRtJaiGU_s?authuser=0&hl=id&rclk=1","Lembaga Psikologi Insan Cita","3,8","(4)","Psikolog","·","Jl. S. Parman","Tutup","· Buka Sen pukul 08.00","·","0858-1043-5032","","","Rute","","","",""
"https://www.google.com/maps/place/Dr.+Julianata+Asady,Sp.Kj+%28psikiater%2Fahli+jiwa%29/data=!4m7!3m6!1s0x2df681e585a9058b:0xa80ff6787c5d906d!8m2!3d-0.5581491!4d117.1102953!16s%2Fg%2F11str9zs4p!19sChIJiwWpheWB9i0RbZBdfHj2D6g?authuser=0&hl=id&rclk=1","Dr. Julianata Asady,Sp.Kj (psikiater/ahli jiwa)","5,0","(9)","Psikiater","·","Jl. H. A. M. M. Rifaddin No.1","Tutup","· Buka Sen pukul 08.00","","","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ga ngerasa dihakimi dan bikin bisa mikir hal yg selama ini aku ga sadari."""
