"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc"
"https://www.google.com/maps/place/KANTOR+CABANG+RHYS+PSIKOLOGI+MATARAM+,+NTB/data=!4m7!3m6!1s0x2dcdc17bac544a03:0x6c5ec739df595566!8m2!3d-8.584956!4d116.0875417!16s%2Fg%2F11lrtjzc8h!19sChIJA0pUrHvBzS0RZlVZ3znHXmw?authuser=0&hl=id&rclk=1","KANTOR CABANG RHYS PSIKOLOGI MATARAM , NTB","5,0","(1)","Psikolog","·","Jl. Majapahit No.12f","·","Tutup","· Buka Sen pukul 08.00","0819-1780-8303","","","Rute","","","",""
"https://www.google.com/maps/place/DR.+Muazar+Habibi.+S.Psi.,+M.Psych.+M.Pd.+%28Psikolog%29/data=!4m7!3m6!1s0x2dcdbeee80348665:0xdbf8470a70f1abc1!8m2!3d-8.5526133!4d116.0783371!16s%2Fg%2F11cn523rmp!19sChIJZYY0gO6-zS0RwavxcApH-Ns?authuser=0&hl=id&rclk=1","DR. Muazar Habibi. S.Psi., M.Psych. M.Pd. (Psikolog)","4,7","(6)","Psikoterapis","·","·","Buka","· Tutup pukul 14.00","Jl. Ireng Jaya","0812-2002-1219","https://lenterahatiibs.me/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Tiffany+Anjani,+M.Psi,+Psikolog/data=!4m7!3m6!1s0x2dcdc1196ab2ae2b:0x60d57a1744bc44d1!8m2!3d-2.44565!4d117.8888!16s%2Fg%2F11pb9mcgv4!19sChIJK66yahnBzS0R0US8RBd61WA?authuser=0&hl=id&rclk=1","Tiffany Anjani, M.Psi, Psikolog","4,9","(51)","Psikoterapis","","·","","Tutup","· Buka Sen pukul 08.00","0877-2213-3756","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terimakasih mba,membantu sekali 🥹🙏🏼🙏🏼🙏🏼"""
"https://www.google.com/maps/place/Praktek+Psikolog+Indonesia+Cabang+Lombok+NTB/data=!4m7!3m6!1s0x2dcdc1ca37411d79:0x6fd479c1d8b58b3e!8m2!3d-8.5506601!4d116.0873714!16s%2Fg%2F11vlf4wcwx!19sChIJeR1BN8rBzS0RPou12MF51G8?authuser=0&hl=id&rclk=1","Praktek Psikolog Indonesia Cabang Lombok NTB","","","Psikolog","·","C3XP+PWH jl. Rinjani (Perum Elit Rinjani Asri","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+Indonesia+Balikpapan/data=!4m7!3m6!1s0x2df1475efe21777b:0xa0f290c1a3242949!8m2!3d-1.276864!4d116.841226!16s%2Fg%2F11tcx89krz!19sChIJe3ch_l5H8S0RSSkko8GQ8qA?authuser=0&hl=id&rclk=1","Praktek Psikolog Indonesia Balikpapan","5,0","(6)","Psikolog","·","Atwork Co-Working Space, Jl. Jenderal Sudirman No.43, RT.07","Buka","· Tutup pukul 20.00","·","0812-1345-8601","https://praktekpsikolog.com/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Lembaga+Psikologi+Humanity/data=!4m7!3m6!1s0x2dcdbf739895fc3d:0x9c877f44a70e38ae!8m2!3d-8.6045069!4d116.0955345!16s%2Fg%2F11b6__zsc9!19sChIJPfyVmHO_zS0RrjgOp0R_h5w?authuser=0&hl=id&rclk=1","Lembaga Psikologi Humanity","3,7","(3)","Psikolog","·","Komplek Pepabri, Jl. Merdeka Raya No.118","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Praktik+Psikolog/data=!4m7!3m6!1s0x2dcbeb00057c83b1:0xd45f7f8127b34bfb!8m2!3d-8.4830728!4d117.4692048!16s%2Fg%2F11y489mbgq!19sChIJsYN8BQDryy0R-0uzJ4F_X9Q?authuser=0&hl=id&rclk=1","Praktik Psikolog","3,7","(3)","Psikolog","·","GF99+5R3","·","Tutup","· Buka Sen pukul 09.00","0878-3803-0441","","","Rute","","","",""
"https://www.google.com/maps/place/Lembaga+Psikologi+NTN/data=!4m7!3m6!1s0x2dcdc09693ab4305:0xca284845e6dc9ad6!8m2!3d-8.572483!4d116.108425!16s%2Fg%2F11c48pq7v7!19sChIJBUOrk5bAzS0R1prc5kVIKMo?authuser=0&hl=id&rclk=1","Lembaga Psikologi NTN","4,5","(2)","Psikolog","·","Jl. Dr. Soetomo No.19","Tutup","· Buka Sen pukul 08.00","·","0819-1745-7930","https://www.facebook.com/ntn.psikologi","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Thinkplus+Psikologi+-+Kalimantan/data=!4m7!3m6!1s0x2df14794f1433129:0xa77ee0c556222a3f!8m2!3d-1.2233943!4d116.8830289!16s%2Fg%2F11g2_2k4sf!19sChIJKTFD8ZRH8S0RPyoiVsXgfqc?authuser=0&hl=id&rclk=1","Thinkplus Psikologi - Kalimantan","4,9","(284)","Psikolog","·","Jl. Sepinggan Pratama No.6 Blok D1","Buka","· Tutup pukul 17.00","·","0853-4625-5395","http://thinkpluspsikologi.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan bagus, staf ramah, mudah dalam menjelaskan, tempat nyaman 👍"""
"https://www.google.com/maps/place/Biro+Psikologi+Qiam+Consulting/data=!4m7!3m6!1s0x2dcdbf6aa13d4a7b:0x52c34436e0cf9c5a!8m2!3d-8.5874992!4d116.1162189!16s%2Fg%2F11s9fgjx3t!19sChIJe0o9oWq_zS0RWpzP4DZEw1I?authuser=0&hl=id&rclk=1","Biro Psikologi Qiam Consulting","5,0","(4)","Psikolog","·","didepan BPOM, Jl. Catur Warga No.4A","·","Tutup","· Buka Sen pukul 08.00","0852-3939-3370","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very helpful, psikiaternya sabar, mau mendengarkan dan gak ngejudge."""
"https://www.google.com/maps/place/Klinik+Hipnoterapi+Keluarga+Resmi+KemenKes+RI+%26+MC+Profesional+dari+BNSP+RI+Terbaik+di+Balikpapan/data=!4m7!3m6!1s0x2df1475eae00f867:0x13890a4a26303280!8m2!3d-1.2618063!4d116.8622361!16s%2Fg%2F11rxzhny70!19sChIJZ_gArl5H8S0RgDIwJkoKiRM?authuser=0&hl=id&rclk=1","Klinik Hipnoterapi Keluarga Resmi KemenKes RI & MC Profesional dari BNSP RI Terbaik di Balikpapan","5,0","(70)","Layanan Hipnoterapi","·","·","Buka 24 jam","","Bahagia, Jl. Flamboyan No.11 D, RT.11","0812-2221-2479","https://hipnoterapi-balikpapan.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semua perubahan berawal dari sini terimakasih Familly Hypnotherapy"""
"https://www.google.com/maps/place/BIRO+PSIKOLOGI+BINA+LARA+PRAYA/data=!4m7!3m6!1s0x2dcdb045086c2b0d:0x86a6fed1836662b3!8m2!3d-8.7080606!4d116.2637471!16s%2Fg%2F11c73fbw8r!19sChIJDStsCEWwzS0Rs2Jmg9H-poY?authuser=0&hl=id&rclk=1","BIRO PSIKOLOGI BINA LARA PRAYA","3,0","(1)","Psikolog","·","Jl. Mareje No.184","·","Tutup","· Buka Sen pukul 07.30","0817-0099-916","","","Rute","","","",""
"https://www.google.com/maps/place/KLINIK+PSIKOLOGI+DAN+KESEHATAN+SIM/data=!4m7!3m6!1s0x2df147002e5d036f:0xceb48fc80a62e6c5!8m2!3d-1.277409!4d116.834791!16s%2Fg%2F11z6gkgcwt!19sChIJbwNdLgBH8S0RxeZiCsiPtM4?authuser=0&hl=id&rclk=1","KLINIK PSIKOLOGI DAN KESEHATAN SIM","4,0","(1)","Klinik Medis","·","PRFM+3W6, Jl. Jenderal Sudirman, Ruko Bandar","","","","","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Namun jika tidak ada bisa dibantu copy di sini."""
"https://www.google.com/maps/place/Biro+Psikologi+%22Samasta+Personal+%26+Family%27s+Growth%22/data=!4m7!3m6!1s0x2dcdb3b6337b7257:0x7d7d33027fdfdc95!8m2!3d-8.695092!4d116.4017617!16s%2Fg%2F11p5rfgq80!19sChIJV3J7M7azzS0RldzffwIzfX0?authuser=0&hl=id&rclk=1","Biro Psikologi ""Samasta Personal & Family's Growth""","4,0","(1)","Psikolog","·","Jln Montong Gamang-Ganti Km 9","·","Tutup","· Buka Sen pukul 09.00","0896-6867-8479","","","Rute","","","",""
"https://www.google.com/maps/place/Yayasan+Psikolog+Cahaya+Bunda+Balikpapan/data=!4m7!3m6!1s0x2df146e46d1cd7a1:0xb1854140a712d81f!8m2!3d-1.277655!4d116.8349238!16s%2Fg%2F1hm69x7q0!19sChIJodccbeRG8S0RH9gSp0BBhbE?authuser=0&hl=id&rclk=1","Yayasan Psikolog Cahaya Bunda Balikpapan","4,9","(62)","Klinik Kesehatan Mental","·","Jl. Jenderal Sudirman, Ruko Bandar No.Blok B14","Tutup","· Buka Sen pukul 08.00","·","0812-4107-2185","http://cahayabundabalikpapan.blogspot.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alhamdulillah setelah terapi disini, anak saya mengalami kemajuan."""
"https://www.google.com/maps/place/Konsultasi+psikologi,+Hipnoterapi,+Psikiater+dr+I+Gusti+Rai+Wiguna+SpKJ/data=!4m7!3m6!1s0x2dd241dca969b8d3:0xdccdf3ca29323a98!8m2!3d-8.6738966!4d115.2178344!16s%2Fg%2F11fn4tp7rs!19sChIJ07hpqdxB0i0RmDoyKcrzzdw?authuser=0&hl=id&rclk=1","Konsultasi psikologi, Hipnoterapi, Psikiater dr I Gusti Rai Wiguna SpKJ","4,8","(172)","Psikiater","·","·","Tutup","· Buka Sen pukul 14.00","Jl. Jend. Sudirman No.1","0812-3900-8080","http://psikiaterbali.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good and Simple
Mengajarkan kita untuk menikmati hidup dengan cara simple"""
"https://www.google.com/maps/place/Putriadi+Assessment+Center/data=!4m7!3m6!1s0x2dcbeb004380b165:0x22fe8b817edb667e!8m2!3d-8.4825518!4d117.4693756!16s%2Fg%2F11y48nnsdw!19sChIJZbGAQwDryy0RfmbbfoGL_iI?authuser=0&hl=id&rclk=1","Putriadi Assessment Center","5,0","(5)","Psikolog","·","GF99+5R3","·","Tutup","· Buka Sen pukul 09.00","0878-3803-0441","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantep lah pokoknya dari pelayanan,tempat dan staff nya mantep pisann"""
"https://www.google.com/maps/place/Psikolog+Profesional+Surabaya/data=!4m7!3m6!1s0x2dd7fd9891c7b1b3:0x189eb44e6adf31c4!8m2!3d-7.3140898!4d112.6789624!16s%2Fg%2F11s10xnnsc!19sChIJs7HHkZj91y0RxDHfak60nhg?authuser=0&hl=id&rclk=1","Psikolog Profesional Surabaya","4,8","(233)","Psikolog","·","·","Tutup","· Buka pukul 10.00","Boulevard Jl. Royal Residence No.B1, RW.19","0812-3270-0729","http://www.psikologprofesionalsurabaya.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lumayan recommended buat yang punya trauma atau fobia tertentu."""
"https://www.google.com/maps/place/Biro+Psikologi+Inspirasi/data=!4m7!3m6!1s0x2dcc49f069f5752b:0xee5aa9ec7b77366a!8m2!3d-8.6439708!4d116.5045767!16s%2Fg%2F11hrxqf8zj!19sChIJK3X1afBJzC0RajZ3e-ypWu4?authuser=0&hl=id&rclk=1","Biro Psikologi Inspirasi","","","Psikolog","·","Jl Tambora 12 B Puri Gelang Indah","·","Tutup","· Buka Sen pukul 09.00","0878-8148-4466","","","Rute","","","",""
"https://www.google.com/maps/place/Ratna+Sari+M.Psi.,Psikolog+Surabaya/data=!4m7!3m6!1s0x2dd7fda961117cdb:0x7eec8903eec1d3d5!8m2!3d-7.2985718!4d112.6552439!16s%2Fg%2F11h4lh7psn!19sChIJ23wRYan91y0R1dPB7gOJ7H4?authuser=0&hl=id&rclk=1","Ratna Sari M.Psi.,Psikolog Surabaya","4,6","(184)","Psikolog","·","Royal Park 2 TK.3, Jl. Citraland Surabaya No.79","Tutup","· Buka pukul 10.00","·","0812-3176-7999","https://ertamentari.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Psikolognya sangat Professional dan membantu kami dalam masa2 sulit."""
"https://www.google.com/maps/place/Biro+Psikologi+Lombok+%22Inspirasi%22/data=!4m7!3m6!1s0x2dcc4f0029c75be3:0x30d91c42cb29350f!8m2!3d-8.6498013!4d116.5231915!16s%2Fg%2F11ld92rftv!19sChIJ41vHKQBPzC0RDzUpy0Ic2TA?authuser=0&hl=id&rclk=1","Biro Psikologi Lombok ""Inspirasi""","","","Rumah Sakit Jiwa","·","9G2F+37G","·","Tutup","· Buka Sen pukul 09.00","0857-9232-6670","","","Rute","","","",""
"https://www.google.com/maps/place/BIRO+PSIKOLOGI/data=!4m7!3m6!1s0x2dcdad46347d8b8b:0x2c82915bd9555a2b!8m2!3d-8.762102!4d116.3858051!16s%2Fg%2F11thtrhr80!19sChIJi4t9NEatzS0RK1pV2VuRgiw?authuser=0&hl=id&rclk=1","BIRO PSIKOLOGI","","","Psikolog","·","69QM+CX6","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/AYSH+CLINIC+Lv.27+%E2%80%A2+The+Trauma+Specialist+%E2%80%A2+Klinik+Psikologi+dan+Hipnoterapi+Klinis/data=!4m7!3m6!1s0x2dd7d314ab36351d:0x4a95eaf2672e28a!8m2!3d-7.8081701!4d112.7389901!16s%2Fg%2F11c7t1rwzz!19sChIJHTU2qxTT1y0RiuJyJq9eqQQ?authuser=0&hl=id&rclk=1","AYSH CLINIC Lv.27 • The Trauma Specialist • Klinik Psikologi dan Hipnoterapi Klinis","5,0","(884)","Klinik Kesehatan Mental","","·","Buka 24 jam","","","0821-3139-0009","https://youtube.com/channel/UCBMHiFRliQaLQYE-s130E5Q","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png",""""
"https://www.google.com/maps/place/Yayasan+Praktek+Psikolog+Indonesia+Cabang+Surabaya/data=!4m7!3m6!1s0x2dd7fb648b425a1b:0x6814106cc13016aa!8m2!3d-7.3200313!4d112.7314457!16s%2Fg%2F11r_x1q5qf!19sChIJG1pCi2T71y0RqhYwwWwQFGg?authuser=0&hl=id&rclk=1","Yayasan Praktek Psikolog Indonesia Cabang Surabaya","5,0","(14)","Psikolog","·","Gedung Graha Pena - Surabaya Jl. Ahmad Yani No. 88 Lt. 15 Suite 1503","Buka","· Tutup pukul 17.00","·","0812-1345-8601","http://www.praktekpsikolog.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fast respon, pelayanan baik"""
"https://www.google.com/maps/place/Karakter+Bina+Insani+%28Biro+Psikologi+Karakter%29,+Balikpapan/data=!4m7!3m6!1s0x2df1471fc54646d3:0xc92d3e4c97d0cfb4!8m2!3d-1.2692328!4d116.8427979!16s%2Fg%2F11cncc62gz!19sChIJ00ZGxR9H8S0RtM_Ql0w-Lck?authuser=0&hl=id&rclk=1","Karakter Bina Insani (Biro Psikologi Karakter), Balikpapan","4,7","(9)","Psikolog","·","·","Tutup","· Buka Sen pukul 08.00","Jl. Mayjend Sutoyo Jl. Bukit Sion No.99, RT.48","0813-5277-7270","https://www.instagram.com/karakterbinainsani/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Propsychology+Psikologi+dan+Kesehatan+SIM+Balikpapan/data=!4m7!3m6!1s0x2df147ebcd0ca231:0x658faddca716090e!8m2!3d-1.277651!4d116.8349252!16s%2Fg%2F11tcwrxcv6!19sChIJMaIMzetH8S0RDgkWp9ytj2U?authuser=0&hl=id&rclk=1","Propsychology Psikologi dan Kesehatan SIM Balikpapan","5,0","(1)","Psikolog","·","Jl. Jenderal Sudirman, Ruko Bandar","·","Tutup","· Buka Sen pukul 07.30","0812-7076-1840","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya ramah"""
"https://www.google.com/maps/place/YOUNG+GENERATION+CENTER+%28+Layanan+Psikologi+dan+Terapi+Tumbuh+Kembang+Anak%29/data=!4m7!3m6!1s0x2df1470020c33455:0xc06a48408e2eaf3e!8m2!3d-1.2386935!4d116.8526348!16s%2Fg%2F11ym2vbjq2!19sChIJVTTDIABH8S0RPq8ujkBIasA?authuser=0&hl=id&rclk=1","YOUNG GENERATION CENTER ( Layanan Psikologi dan Terapi Tumbuh Kembang Anak)","4,9","(16)","Psikolog Anak","·","QV63+G3C, Jl. DI. Panjaitan","Tutup","· Buka Sen pukul 09.00","·","0851-3888-2995","https://www.instagram.com/younggeneration.center?igsh=MW16cWc3bGlpbTRzdQ==","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terapis ramah,sabar,pelayanan bagus."""
"https://www.google.com/maps/place/Praktek+Psikolog+Evitasari+dan+Weni+Kumala/data=!4m7!3m6!1s0x2dd2413495f62fed:0x96cd03946f1f6c6d!8m2!3d-8.6818846!4d115.2105662!16s%2Fg%2F11fr4w4bgw!19sChIJ7S_2lTRB0i0RbWwfb5QDzZY?authuser=0&hl=id&rclk=1","Praktek Psikolog Evitasari dan Weni Kumala","5,0","(12)","Psikolog","·","Jl. Pulau Menjangan No.61x","Tutup","· Buka Sen pukul 15.00","·","0821-4464-9065","https://yubi.id/ppmevitaweni","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sy senang sekali dgn Kak Evita dan kak Weni."""
"https://www.google.com/maps/place/Psikolog+Rayna+Winata+%7C+Klinik+Psikologi+Rena/data=!4m7!3m6!1s0x2dd6919428018341:0xc7b9d139a4f9aa68!8m2!3d-8.1869991!4d113.6668184!16s%2Fg%2F11smll7rwd!19sChIJQYMBKJSR1i0RaKr5pDnRucc?authuser=0&hl=id&rclk=1","Psikolog Rayna Winata | Klinik Psikologi Rena","5,0","(19)","Psikolog","·","Jl. Mojopahit","Buka","· Tutup pukul 20.00","·","0812-1258-7747","http://instagram.com/raynawinata","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""setelah konseling aku lega dan sangat terbantu dengan solusinya."""
"https://www.google.com/maps/place/Biro+Psychologi+Asy-Syifa/data=!4m7!3m6!1s0x2dcdbbff6588c96b:0xf07a75a7a2f50e0!8m2!3d-8.6680722!4d116.136674!16s%2Fg%2F11c708q4lg!19sChIJa8mIZf-7zS0R4FAvelqnBw8?authuser=0&hl=id&rclk=1","Biro Psychologi Asy-Syifa","4,0","(1)","Dokter","·","84JP+QMF, Jl. Raya Kelicung","Tutup","· Buka Sen pukul 08.00","·","0878-6454-6557","http://www.biropsychologiassyifa.wordpress.com/","","Situs Web","","Rute","",""
"","","","","","","","","","","","","","","","","",""
