"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc"
"https://www.google.com/maps/place/KLINIK+PSIKOLOGI+DAN+KESEHATAN+SIM/data=!4m7!3m6!1s0x2df147002e5d036f:0xceb48fc80a62e6c5!8m2!3d-1.277409!4d116.834791!16s%2Fg%2F11z6gkgcwt!19sChIJbwNdLgBH8S0RxeZiCsiPtM4?authuser=0&hl=id&rclk=1","KLINIK PSIKOLOGI DAN KESEHATAN SIM","4,0","(1)","Klinik Medis","·","PRFM+3W6, Jl. Jenderal Sudirman, Ruko Bandar","","","","","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Namun jika tidak ada bisa dibantu copy di sini."""
"https://www.google.com/maps/place/Yayasan+Psikologi+Clarinta/data=!4m7!3m6!1s0x2df14956057b3557:0x31dcd515057174aa!8m2!3d-1.2216657!4d116.8426905!16s%2Fg%2F11nmrg8jwc!19sChIJVzV7BVZJ8S0RqnRxBRXV3DE?authuser=0&hl=id&rclk=1","Yayasan Psikologi Clarinta","5,0","(2)","Psikolog","·","belakang pool bis pulau indah, Pondok Anggun Kencana No.KM 3, RT.19/RW.no.86","Tutup","· Buka Sen pukul 08.00","·","0813-4739-8169","","","Rute","","","",""
"https://www.google.com/maps/place/Praktik+Psikolog+Dipita+Insightful/data=!4m7!3m6!1s0x32138bb48dbde867:0x9b737836c940d946!8m2!3d3.3162732!4d117.6074183!16s%2Fg%2F11lcln5gf9!19sChIJZ-i9jbSLEzIRRtlAyTZ4c5s?authuser=0&hl=id&rclk=1","Praktik Psikolog Dipita Insightful","5,0","(2)","Psikolog","·","Jl. P. Nias Gg. Rukun No.57","","","","0895-3352-37796","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png",""""
"https://www.google.com/maps/place/Karakter+Bina+Insani+%28Biro+Psikologi+Karakter%29,+Balikpapan/data=!4m7!3m6!1s0x2df1471fc54646d3:0xc92d3e4c97d0cfb4!8m2!3d-1.2692328!4d116.8427979!16s%2Fg%2F11cncc62gz!19sChIJ00ZGxR9H8S0RtM_Ql0w-Lck?authuser=0&hl=id&rclk=1","Karakter Bina Insani (Biro Psikologi Karakter), Balikpapan","4,7","(9)","Psikolog","·","·","Tutup","· Buka Sen pukul 08.00","Jl. Mayjend Sutoyo Jl. Bukit Sion No.99, RT.48","0813-5277-7270","https://www.instagram.com/karakterbinainsani/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Praktik+Psikolog+%26+Hipnoterapi+%27%27A%26R%27%27/data=!4m7!3m6!1s0x32138b389699b9f5:0xc6c30af30d8aa854!8m2!3d3.2910021!4d117.5973035!16s%2Fg%2F11t3s5yq_3!19sChIJ9bmZljiLEzIRVKiKDfMKw8Y?authuser=0&hl=id&rclk=1","Praktik Psikolog & Hipnoterapi ''A&R''","4,0","(4)","Psikoterapis","·","Jl. Kusuma Bangsa No.121","Tutup","· Buka Sen pukul 14.00","·","0822-2000-6609","","","Rute","","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+Indonesia+Pontianak/data=!4m7!3m6!1s0x2e1d5988962916a7:0x1677c042761edddd!8m2!3d-0.0532879!4d109.3367971!16s%2Fg%2F11kb1xyx_9!19sChIJpxYplohZHS4R3d0edkLAdxY?authuser=0&hl=id&rclk=1","Praktek Psikolog Indonesia Pontianak","4,8","(10)","Psikolog","·","Ekoffie Office, Jl. Karya Baru Komplek, Taman Spain No.1","Buka","· Tutup pukul 23.00","·","0812-1345-8601","https://praktekpsikolog.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png",""""
"https://www.google.com/maps/place/Praktik+Layanan+Psikolog+Klinis+-+Psikologi+-+Psikotes/data=!4m7!3m6!1s0x3216dbb0e812363d:0x1039f55ac454636a!8m2!3d3.5839528!4d116.619138!16s%2Fg%2F11spr032pd!19sChIJPTYS6LDbFjIRamNUxFr1ORA?authuser=0&hl=id&rclk=1","Praktik Layanan Psikolog Klinis - Psikologi - Psikotes","5,0","(1)","Psikolog","·","Apotek Intimung, Jl. Panembahan, RT.XI/RW.No 20","","","","0813-4689-1270","","","Rute","","","",""
"https://www.google.com/maps/place/TerraManners+Psychological+Centre+%28Biro+Psikologi%29/data=!4m7!3m6!1s0x2df1475db0c1253d:0x7655efe658228768!8m2!3d-1.210381!4d116.8433238!16s%2Fg%2F11h4nyhtrn!19sChIJPSXBsF1H8S0RaIciWObvVXY?authuser=0&hl=id&rclk=1","TerraManners Psychological Centre (Biro Psikologi)","4,3","(3)","Psikolog","·","Jalan Minangkabau RT.69, Blk. B No.1","Tutup","· Buka Sen pukul 08.00","·","0813-4644-6572","https://bit.ly/TeMansWebsite","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Praktek+Psikologi/data=!4m7!3m6!1s0x2df146df45849e9d:0x2275962763b678e3!8m2!3d-1.2744238!4d116.8447948!16s%2Fg%2F11j8ldl59q!19sChIJnZ6ERd9G8S0R43i2YyeWdSI?authuser=0&hl=id&rclk=1","Praktek Psikologi","","","Klinik Medis","·","PRGV+6WM, Jl. Blora II","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Propsychology+Psikologi+dan+Kesehatan+SIM+Balikpapan/data=!4m7!3m6!1s0x2df147ebcd0ca231:0x658faddca716090e!8m2!3d-1.277651!4d116.8349252!16s%2Fg%2F11tcwrxcv6!19sChIJMaIMzetH8S0RDgkWp9ytj2U?authuser=0&hl=id&rclk=1","Propsychology Psikologi dan Kesehatan SIM Balikpapan","5,0","(1)","Psikolog","·","Jl. Jenderal Sudirman, Ruko Bandar","Tutup","· Buka Sen pukul 07.30","·","0812-7076-1840","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya ramah"""
"https://www.google.com/maps/place/Puspaga+Harapan/data=!4m7!3m6!1s0x2df1470deeb116cf:0xba47cb94ad4fc49a!8m2!3d-1.2584732!4d116.8680675!16s%2Fg%2F11ng562h38!19sChIJzxax7g1H8S0RmsRPrZTLR7o?authuser=0&hl=id&rclk=1","Puspaga Harapan","4,0","(8)","Rumah Sakit Jiwa","·","RT.26, Jl. MT Haryono No.187","Tutup","· Buka Sen pukul 08.00","·","0858-4549-7497","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pengalaman pertama ke"
"https://www.google.com/maps/place/Layanan+Psikologi+Balanceway/data=!4m7!3m6!1s0x3214753b178b4915:0x4c0b560ca82e8feb!8m2!3d3.3527513!4d117.5715154!16s%2Fg%2F11jx0dlqkh!19sChIJFUmLFzt1FDIR648uqAxWC0w?authuser=0&hl=id&rclk=1","Layanan Psikologi Balanceway","5,0","(1)","Psikolog","·","Perum Griya Persemaian, Blok III no. 11","","","","0813-2000-7992","","","Rute","","","",""
"https://www.google.com/maps/place/Ego+Psychology+%26+Educational+Services/data=!4m7!3m6!1s0x2de681a7cefa5187:0xac49c8e4809e50fd!8m2!3d-3.4379576!4d114.8530472!16s%2Fg%2F11h6t9899w!19sChIJh1H6zqeB5i0R_VCegOTISaw?authuser=0&hl=id&rclk=1","Ego Psychology & Educational Services","5,0","(71)","Psikolog","·","Jl. Batas Kota","Tutup","· Buka Sen pukul 08.00","·","0858-2827-4627","http://egopsychology.id/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan ramah, tempat nyaman, anak anak happy

Thank you"""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi/data=!4m7!3m6!1s0x2df147774b5506c1:0xba7b9d23c32e0eca!8m2!3d-1.277651!4d116.8349252!16s%2Fg%2F11qrkklsnq!19sChIJwQZVS3dH8S0Ryg4uwyOde7o?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi","4,7","(6)","Psikolog","·","PRCM+WXM, Jl. Jenderal Sudirman, Ruko Bandar Kecamatan","Tutup","· Buka Sen pukul 07.30","·","0811-5403-211","http://www.simonline.arkatranspsikologi.co.id/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Biro+Psikologi+Mata+Hati/data=!4m7!3m6!1s0x2df67f0bcea38525:0x9a7e0b5b94f6a12f!8m2!3d-0.4652408!4d117.1565196!16s%2Fg%2F11btmq37gl!19sChIJJYWjzgt_9i0RL6H2lFsLfpo?authuser=0&hl=id&rclk=1","Biro Psikologi Mata Hati","4,4","(28)","Psikolog","·","Jl. Perjuangan Baru No.3","Tutup","· Buka Sen pukul 09.00","·","0812-5340-3099","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Psikolognya berhasil membuat saya untuk ingin terus kembali ke sini."""
"https://www.google.com/maps/place/Praktek+Psikolog+%28Konsultasi+Psikologi%29+psikotes,+Konseling,+tes+kepribadian,+dll/data=!4m7!3m6!1s0x2de43d77603f016f:0x1afd2e0df115b7df!8m2!3d-3.2333103!4d114.6136287!16s%2Fg%2F11k7w3xs26!19sChIJbwE_YHc95C0R37cV8Q0u_Ro?authuser=0&hl=id&rclk=1","Praktek Psikolog (Konsultasi Psikologi) psikotes, Konseling, tes kepribadian, dll","4,3","(16)","Psikolog","·","Blok C No.86","Buka","· Tutup pukul 20.00","·","0853-4711-1747","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan bagus,dab ramah,rekomedasi bangat"""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi+Penajam+Paser+Utara/data=!4m7!3m6!1s0x2df13f149ff9f0c1:0xd1fbbc2b05c74872!8m2!3d-1.3043014!4d116.733771!16s%2Fg%2F11lrzvbgxq!19sChIJwfD5nxQ_8S0RckjHBSu8-9E?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi Penajam Paser Utara","5,0","(6)","Psikolog","·","Jl. Penajam-Kuaro No.230","Tutup","· Buka Sen pukul 07.30","·","0812-1740-4037","","","Rute","","","",""
"https://www.google.com/maps/place/Konsultan+Psikologi:+SYNERGY+CONSULTANT+INDONESIA+%28SCI%29/data=!4m7!3m6!1s0x2de68111b81368e1:0x68a7bd4c075aff19!8m2!3d-3.4552415!4d114.844624!16s%2Fg%2F11f5q80bb_!19sChIJ4WgTuBGB5i0RGf9aB0y9p2g?authuser=0&hl=id&rclk=1","Konsultan Psikologi: SYNERGY CONSULTANT INDONESIA (SCI)","4,9","(24)","Psikolog","·","·","Buka","· Tutup pukul 21.00","bengkel wira, Banjarbaru: Komplek Cahaya Ratu Elok Jl. Sanggiringan.52 Banjarmasin: Komplek Green Residence.39 Jl. Banjar Indah Jalan A. Yani KM 5,7 Kotabaru:, Jl. Raya stagen No.km.7","0813-5113-9523","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Boleh minta no WA yg bisa dihubungi"""
"https://www.google.com/maps/place/Psikolog+Klinis+Annisya+Muthmainnah+T,+M.Psi.,+Psikolog+-+Carnatia+Development+Center/data=!4m7!3m6!1s0x2df67f200c3a5dc1:0x2860d709d31fbae1!8m2!3d-0.5253735!4d117.1287325!16s%2Fg%2F11wb1hjrr9!19sChIJwV06DCB_9i0R4bof0wnXYCg?authuser=0&hl=id&rclk=1","Psikolog Klinis Annisya Muthmainnah T, M.Psi., Psikolog - Carnatia Development Center","5,0","(17)","Psikolog","·","Perumahan KORPRI 2, Jl. Apt. Pranoto No.22 Blok L2","Buka","· Tutup pukul 21.00","·","0851-9625-1335","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""respon chat cepat, penjelasan alur dan administrasi juga jelas"""
"https://www.google.com/maps/place/Vensikologi/data=!4m7!3m6!1s0x32138bab391fd131:0x5d08a40641508616!8m2!3d3.2898174!4d117.5903732!16s%2Fg%2F11sgnzll3n!19sChIJMdEfOauLEzIRFoZQQQakCF0?authuser=0&hl=id&rclk=1","Vensikologi","","","Psikolog","·","Pusat Konsultasi dan Layanan Psikologi, 15, Jl. Yos Sudarso No.12, RT.15/RW.2","Tutup","· Buka Sen pukul 09.00","·","0812-3108-235","http://vensikologi.com/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Praktik+Psikolog+Klinis+Nizamuddin+Kamil+Biro+Mind+Harmony+Banjarmasin/data=!4m7!3m6!1s0x2de421bb50b0a5cb:0x96484f22e263b616!8m2!3d-3.3437459!4d114.6105427!16s%2Fg%2F11xtmtx887!19sChIJy6WwULsh5C0RFrZj4iJPSJY?authuser=0&hl=id&rclk=1","Praktik Psikolog Klinis Nizamuddin Kamil Biro Mind Harmony Banjarmasin","5,0","(141)","Psikolog","·","Jl. Prona 1, Komp. Bumi Raya Permai II Jl. Ray 2 No.43","","","","0897-1170-559","https://mindharmonyindonesia.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""jarak rumah dgn"
"https://www.google.com/maps/place/Jakarta/data=!4m7!3m6!1s0x2dfcb2fb8ed9bf59:0xcdf8b75e555103a1!8m2!3d-2.219192!4d113.9124194!16s%2Fg%2F11fmdl0pxk!19sChIJWb_Zjvuy_C0RoQNRVV63-M0?authuser=0&hl=id&rclk=1","Jakarta","4,5","(16)","Psikolog","·","Jl. G. Obos No.20","","","","0896-3507-8888","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Psikolognya enak 👍🏻 balik dari sini badanku enteng dan tidur pulas."""
"https://www.google.com/maps/place/Praktik+Psikolog/data=!4m7!3m6!1s0x2df04763b88cc8a7:0xb74869be3538f451!8m2!3d-1.8856627!4d116.1923877!16s%2Fg%2F11r_chf1l1!19sChIJp8iMuGNH8C0RUfQ4Nb5pSLc?authuser=0&hl=id&rclk=1","Praktik Psikolog","5,0","(5)","Psikolog","·","Jl. DI. Panjaitan, RT.017/RW.004","Buka","· Tutup pukul 16.00","·","0822-3143-2134","http://www.harmonihati.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""masyaAllah jd teman curhat yg paling mengerti dan memahami"""
"https://www.google.com/maps/place/Klinik+Psikologi+KAPITA/data=!4m7!3m6!1s0x2de426b700000001:0x3301aed3c8bc2f29!8m2!3d-3.3245651!4d114.6244532!16s%2Fg%2F11qplz3p63!19sChIJAQAAALcm5C0RKS-8yNOuATM?authuser=0&hl=id&rclk=1","Klinik Psikologi KAPITA","4,5","(17)","Psikolog","·","Klinik Millennnia, Jl. Pramuka No.34 Lt.2","Tutup","· Buka Sen pukul 09.00","·","0877-1757-2872","https://www.instagram.com/kapitapsikobjm","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Belum ada cctv yang bisa dipake untuk mengawasi anak didalam kelas."""
"https://www.google.com/maps/place/Praktek+Psikolog+Indonesia+Banjarmasin/data=!4m7!3m6!1s0x2de4231257ee1a9b:0x270662624fdfbf06!8m2!3d-3.2907333!4d114.5896781!16s%2Fg%2F11y2msdkc1!19sChIJmxruVxIj5C0RBr_fT2JiBic?authuser=0&hl=id&rclk=1","Praktek Psikolog Indonesia Banjarmasin","","","Psikolog","·","Apotek Sinar Amandit Farma, Jl. Brigjend H. Hasan Basri No.46, RT.41","Buka","· Tutup pukul 21.00","·","0878-8718-4585","https://praktekpsikolog.com/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Psikolog+dan+Hipnoterapi+Sampit+%28Konsep+Jiwa%29/data=!4m7!3m6!1s0x2de2bf000e0ba82b:0x3c99abdc8b444ae3!8m2!3d-2.5544153!4d112.9447931!16s%2Fg%2F11wr3ysypv!19sChIJK6gLDgC_4i0R40pEi9yrmTw?authuser=0&hl=id&rclk=1","Psikolog dan Hipnoterapi Sampit (Konsep Jiwa)","5,0","(40)","Psikolog","·","Jl. Manggis 5B","Buka","· Tutup pukul 21.00","·","0858-6684-0319","https://taplink.cc/konsepjiwa","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan nya memuaskan dan sangat membantu, terimakasih konsep jiwa..👍🏻"""
"https://www.google.com/maps/place/Biro+Psikologi+Karya+Prima+Insan/data=!4m7!3m6!1s0x321475ac7f908b73:0xedab863ebe065b8e!8m2!3d3.3275366!4d117.591932!16s%2Fg%2F11q20p3pzs!19sChIJc4uQf6x1FDIRjlsGvj6Gq-0?authuser=0&hl=id&rclk=1","Biro Psikologi Karya Prima Insan","","","Psikolog","·","Jl. AMD No.27, RT.10/RW.02","","","","0821-5568-0371","","","Rute","","","",""
"https://www.google.com/maps/place/Praktik+Mandiri+Psikolog+Klinis+Siti+Saniah/data=!4m7!3m6!1s0x2de683000ecc2751:0x837ec50121be77b9!8m2!3d-3.4654831!4d114.7846952!16s%2Fg%2F11vrr3qmc_!19sChIJUSfMDgCD5i0RuXe-IQHFfoM?authuser=0&hl=id&rclk=1","Praktik Mandiri Psikolog Klinis Siti Saniah","4,8","(18)","Psikolog","·","Komp, Jl. Komp. Benawa Raya Jl. Arafah No.32","Tutup","· Buka Sen pukul 17.00","·","0822-5676-4818","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak, pelayanannya juga oke banget."""
"https://www.google.com/maps/place/Praktek+Psikolog+Henni+Budiastuti/data=!4m7!3m6!1s0x32147544ae259c4f:0x4b50d8efee97d12b!8m2!3d3.365941!4d117.5674217!16s%2Fg%2F11ptp8hk1h!19sChIJT5wlrkR1FDIRK9GX7u_YUEs?authuser=0&hl=id&rclk=1","Praktek Psikolog Henni Budiastuti","5,0","(9)","Psikolog","·","9H89+G8C","","","·","0821-7677-3539","https://www.instagram.com/psychohealing.id/p/CJukwPvHsah/?utm_medium=copy_link","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ibunya baik banget, menerima, dan tidak menghakimi"""
"https://www.google.com/maps/place/Praktik+Psikolog+Klinis+Asy-Syifa/data=!4m7!3m6!1s0x2de539f6c2c84c01:0x74506a50b6fdd423!8m2!3d-2.4258572!4d115.2527846!16s%2Fg%2F11yfv24x6j!19sChIJAUzIwvY55S0RI9T9tlBqUHQ?authuser=0&hl=id&rclk=1","Praktik Psikolog Klinis Asy-Syifa","5,0","(2)","Psikolog","·","Jl Abdul Muthalib No.61, RT.09","Tutup","· Buka Sen pukul 19.00","·","0821-5055-4418","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap dan Rekomended"""
"https://www.google.com/maps/place/Praktik+Psikolog+SARAH/data=!4m7!3m6!1s0x2dfcb354acafaaa3:0x68d1858c838c937c!8m2!3d-2.1957314!4d113.8899538!16s%2Fg%2F11t59x5trq!19sChIJo6qvrFSz_C0RfJOMg4yF0Wg?authuser=0&hl=id&rclk=1","Praktik Psikolog SARAH","5,0","(8)","Psikolog","·","Jl. Garuda V No.12 A","Tutup","· Buka Sen pukul 17.30","·","0812-5311-3042","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tes minat bakat, konseling keluarga dan assesment anak tersedia disini."""
"https://www.google.com/maps/place/Psikologi+SIM+Arka+Trans+Psikologi+Sangatta/data=!4m7!3m6!1s0x320a35ad21dfb911:0x2cb7aac7b2578261!8m2!3d0.4988504!4d117.5380887!16s%2Fg%2F11n6nvxl2j!19sChIJEbnfIa01CjIRYYJXsseqtyw?authuser=0&hl=id&rclk=1","Psikologi SIM Arka Trans Psikologi Sangatta","4,9","(13)","Psikolog","·","Jl. Jenderal Sudirman RT 13 No. 19.A","Tutup","· Buka Sen pukul 07.30","·","0811-5968-950","https://simonline.arkatranspsikologi.co.id/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Praktik+Psikolog+-+Serena+Mind+Center/data=!4m7!3m6!1s0x2e08eff518d2da85:0x1356c3ae9ab19566!8m2!3d-2.6667101!4d111.6580414!16s%2Fg%2F11ms7kccb3!19sChIJhdrSGPXvCC4RZpWxmq7DVhM?authuser=0&hl=id&rclk=1","Praktik Psikolog - Serena Mind Center","5,0","(10)","Psikolog","·","Jl. Ahmad Yani No.KM 3, RW.5","Tutup","· Buka Sen pukul 08.00","·","0822-5192-2464","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Silahkan mampir di tempat praktik"
