"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc"
"https://www.google.com/maps/place/Psikomorfosa/data=!4m7!3m6!1s0x2dbee296c5b57c0f:0xe8c45b4e6a3cdb90!8m2!3d-5.1753363!4d119.4480497!16s%2Fg%2F11csq8mn_w!19sChIJD3y1xZbivi0RkNs8ak5bxOg?authuser=0&hl=id&rclk=1","Psikomorfosa","4,8","(31)","Psikolog","·","Jalan Kompleks Agraria Blok Q2 A","Tutup","· Buka Sen pukul 09.00","·","0822-9231-8587","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kak harganya berapaan?"""
"https://www.google.com/maps/place/LEMBAGA+PSIKOLOGI+EXCELLENT/data=!4m7!3m6!1s0x2dbee2bec9fea83f:0x501e44ba4fb8fda8!8m2!3d-5.1491414!4d119.438163!16s%2Fg%2F1hd_f24sw!19sChIJP6j-yb7ivi0RqP24T7pEHlA?authuser=0&hl=id&rclk=1","LEMBAGA PSIKOLOGI EXCELLENT","4,9","(20)","Psikolog","·","Jalan A.P Pettarani Kompleks Ruko Bisnis Centre 3, Blk. C - D No.15","Tutup","· Buka Sen pukul 08.00","·","(0411) 433666","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan ok sesuai namanya excellent"""
"https://www.google.com/maps/place/Praktek+Psikiater+dr.Dwiwahyu+Ningsih+S+Sp.kj/data=!4m7!3m6!1s0x2d944d55e8b66bd7:0x8e553246d5f7793e!8m2!3d-3.7960325!4d119.6518656!16s%2Fg%2F11lqm0228t!19sChIJ12u26FVNlC0RPnn31UYyVY4?authuser=0&hl=id&rclk=1","Praktek Psikiater dr.Dwiwahyu Ningsih S Sp.kj","5,0","(5)","Dokter","·","6M32+HPQ","Tutup","· Buka Sel pukul 16.00","·","0821-9553-3483","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dokter sangat ramah"""
"https://www.google.com/maps/place/Praktek+Umum+Dr.+Sonny+Tunggal,+dr+Lili+Tunggal+Sp.KJ+Dan+Apotik+Prima+Husada/data=!4m7!3m6!1s0x2dbf1d5f3607e44d:0x6f9ac3f145bff8f9!8m2!3d-5.1631904!4d119.4178576!16s%2Fg%2F1pzr4g23r!19sChIJTeQHNl8dvy0R-fi_RfHDmm8?authuser=0&hl=id&rclk=1","Praktek Umum Dr. Sonny Tunggal, dr Lili Tunggal Sp.KJ Dan Apotik Prima Husada","4,8","(49)","Psikiater","·","Jl. DR. Ratulangi No.180","Tutup","· Buka Sen pukul 18.30","·","0852-4444-2630","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dokter ramah baik hati,pelayanan yg sangat baik,sudah langganan"""
"https://www.google.com/maps/place/Thinkplus+Psikologi+-+Kalimantan/data=!4m7!3m6!1s0x2df14794f1433129:0xa77ee0c556222a3f!8m2!3d-1.2233943!4d116.8830289!16s%2Fg%2F11g2_2k4sf!19sChIJKTFD8ZRH8S0RPyoiVsXgfqc?authuser=0&hl=id&rclk=1","Thinkplus Psikologi - Kalimantan","4,9","(284)","Psikolog","·","Jl. Sepinggan Pratama No.6 Blok D1","Buka","· Tutup pukul 17.00","·","0853-4625-5395","http://thinkpluspsikologi.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan bagus, staf ramah, mudah dalam menjelaskan, tempat nyaman 👍"""
"https://www.google.com/maps/place/Psikiater+Anak,+dr.+Rinvil+Renaldi,+M.Kes,+Sp.KJ%28K%29/data=!4m7!3m6!1s0x2dbee30482742c9b:0x5b5713c4595621cf!8m2!3d-5.1644046!4d119.4187979!16s%2Fg%2F11jv5gjxyd!19sChIJmyx0ggTjvi0RzyFWWcQTV1s?authuser=0&hl=id&rclk=1","Psikiater Anak, dr. Rinvil Renaldi, M.Kes, Sp.KJ(K)","5,0","(4)","Psikiater anak","·","Jl. DR. Ratulangi No.115A","","","","(0411) 852763","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sehat slalu dokter"""
"https://www.google.com/maps/place/KLINIK+PSIKIATRI+SABIR+SYIWU/data=!4m7!3m6!1s0x2dbee2a8cc22a169:0x21a92cb8d5c3ca79!8m2!3d-5.149944!4d119.4234145!16s%2Fg%2F11c0r2b5xn!19sChIJaaEizKjivi0RecrD1bgsqSE?authuser=0&hl=id&rclk=1","KLINIK PSIKIATRI SABIR SYIWU","5,0","(1)","Rumah Sakit","·","Jl. Anuang No.28","Buka","· Tutup pukul 22.00","·","(0411) 874760","","","Rute","","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+Indonesia+Balikpapan/data=!4m7!3m6!1s0x2df1475efe21777b:0xa0f290c1a3242949!8m2!3d-1.276864!4d116.841226!16s%2Fg%2F11tcx89krz!19sChIJe3ch_l5H8S0RSSkko8GQ8qA?authuser=0&hl=id&rclk=1","Praktek Psikolog Indonesia Balikpapan","5,0","(6)","Psikolog","·","Atwork Co-Working Space, Jl. Jenderal Sudirman No.43, RT.07","Buka","· Tutup pukul 20.00","·","0812-1345-8601","https://praktekpsikolog.com/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Daya+Potensia+Indonesia/data=!4m7!3m6!1s0x2dbee2f2dbd86ea7:0x8fa1bac66b2192af!8m2!3d-5.1710717!4d119.4408763!16s%2Fg%2F11c6f5p6dq!19sChIJp27Y2_Livi0Rr5Iha8a6oY8?authuser=0&hl=id&rclk=1","Daya Potensia Indonesia","4,8","(25)","Psikolog","·","Jl. Raya Pendidikan No.9 Blok G1","Tutup","· Buka Sen pukul 09.00","·","0811-430-253","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png",""""
"https://www.google.com/maps/place/LPPT+Widya+Prasthya/data=!4m7!3m6!1s0x2dbee3941e7e55e5:0x8bb40ddb7a3febcf!8m2!3d-5.165332!4d119.4340951!16s%2Fg%2F11j24lxdr7!19sChIJ5VV-HpTjvi0Rz-s_etsNtIs?authuser=0&hl=id&rclk=1","LPPT Widya Prasthya","5,0","(9)","Psikolog","·","Jl. RSI Faisal II Perum Griya Modern No.7, Kel","Tutup","· Buka Sen pukul 08.30","·","0811-4003-225","","","Rute","","","",""
"https://www.google.com/maps/place/Praktek+Psikiater+Jiwa/data=!4m7!3m6!1s0x2d915fd0de87a7b3:0x1a9f095e943a548e!8m2!3d-3.0242968!4d120.2111487!16s%2Fg%2F11y1xrfh2c!19sChIJs6eH3tBfkS0RjlQ6lF4Jnxo?authuser=0&hl=id&rclk=1","Praktek Psikiater Jiwa","4,5","(4)","Psikoterapis","·","Jl. Jenderal Sudirman No.63","Tutup","· Buka Sen pukul 17.00","·","0812-4320-7142","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kliniknya masi buka gak?"""
"https://www.google.com/maps/place/Malaga+Psikoedukasi+%28Praktek+Psikolog+Klinis%29/data=!4m7!3m6!1s0x2d943760cadfe20d:0xd665f65b8b41aa6e!8m2!3d-3.324226!4d119.8253753!16s%2Fg%2F11g_qjr925!19sChIJDeLfymA3lC0RbqpBi1v2ZdY?authuser=0&hl=id&rclk=1","Malaga Psikoedukasi (Praktek Psikolog Klinis)","5,0","(1)","Rumah Sakit Jiwa","·","Jalan poros enrekang-toraja","","","","0822-9220-0271","","","Rute","","","",""
"https://www.google.com/maps/place/dr.+Rinvil+Renaldi,+M.Kes,+Sp.KJ%28K%29,+Psikiater+Anak,+Makassar/data=!4m7!3m6!1s0x2dbee3f68aa10323:0xf816202f1fbf1578!8m2!3d-5.1644518!4d119.4188224!16s%2Fg%2F11nym2mgmf!19sChIJIwOhivbjvi0ReBW_Hy8gFvg?authuser=0&hl=id&rclk=1","dr. Rinvil Renaldi, M.Kes, Sp.KJ(K), Psikiater Anak, Makassar","4,5","(22)","Psikiater anak","·","Jl. DR. Ratulangi No.115","Tutup","· Buka Sel pukul 18.00","·","(0411) 852763","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Orangnya humble dan koperatif banget sama anak berkebutuhan khusus saya."""
"https://www.google.com/maps/place/Klinik+Kesehatan+Mental+Avicena/data=!4m7!3m6!1s0x2dbf029f18afa343:0x310a971467a61b47!8m2!3d-5.122545!4d119.415743!16s%2Fg%2F1hc1y2hjg!19sChIJQ6OvGJ8Cvy0RRxumZxSXCjE?authuser=0&hl=id&rclk=1","Klinik Kesehatan Mental Avicena","2,7","(20)","Klinik Kesehatan Mental","·","·","Buka 24 jam","","Jl. Tentara Pelajar No.151-153","(0411) 3631740","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya sangat baik dan ramah"""
"https://www.google.com/maps/place/Lembaga+Psikologi+Progres/data=!4m7!3m6!1s0x2dbee3a23700ce01:0x166b47c572a0a70d!8m2!3d-5.1688945!4d119.4415687!16s%2Fg%2F11h2hmnsmb!19sChIJAc4AN6Ljvi0RDaegcsVHaxY?authuser=0&hl=id&rclk=1","Lembaga Psikologi Progres","5,0","(16)","Psikolog","·","RCJR+CJW, Jl. Mapala Raya","Tutup","· Buka Sen pukul 09.00","·","0811-4111-812","https://www.instagram.com/psikologiprogres/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terima kasih."""
"https://www.google.com/maps/place/Master+Biro+Psikologi/data=!4m7!3m6!1s0x2dbee369f5575f4d:0xd23beee8e4d12303!8m2!3d-5.143289!4d119.497091!16s%2Fg%2F11h3bg_ts5!19sChIJTV9X9Wnjvi0RAyPR5OjuO9I?authuser=0&hl=id&rclk=1","Master Biro Psikologi","5,0","(9)","Psikolog","·","Jalan Perintis Kemerdekaan VIII No.L14","Tutup","· Buka Sen pukul 09.00","·","0821-8708-9343","http://biromasterpsikologi.blogspot.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Apakah bisa buat Surat Rekomendasi masuk SD"""
"https://www.google.com/maps/place/Yayasan+Psikolog+Cahaya+Bunda+Balikpapan/data=!4m7!3m6!1s0x2df146e46d1cd7a1:0xb1854140a712d81f!8m2!3d-1.277655!4d116.8349238!16s%2Fg%2F1hm69x7q0!19sChIJodccbeRG8S0RH9gSp0BBhbE?authuser=0&hl=id&rclk=1","Yayasan Psikolog Cahaya Bunda Balikpapan","4,9","(62)","Klinik Kesehatan Mental","·","Jl. Jenderal Sudirman, Ruko Bandar No.Blok B14","Tutup","· Buka Sen pukul 08.00","·","0812-4107-2185","http://cahayabundabalikpapan.blogspot.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alhamdulillah setelah terapi disini, anak saya mengalami kemajuan."""
"https://www.google.com/maps/place/KLINIK+PSIKOLOGI+DAN+KESEHATAN+SIM/data=!4m7!3m6!1s0x2df147002e5d036f:0xceb48fc80a62e6c5!8m2!3d-1.277409!4d116.834791!16s%2Fg%2F11z6gkgcwt!19sChIJbwNdLgBH8S0RxeZiCsiPtM4?authuser=0&hl=id&rclk=1","KLINIK PSIKOLOGI DAN KESEHATAN SIM","4,0","(1)","Klinik Medis","·","PRFM+3W6, Jl. Jenderal Sudirman, Ruko Bandar","","","","","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Namun jika tidak ada bisa dibantu copy di sini."""
"https://www.google.com/maps/place/Praktek+Psikolog+ADJ_MADO/data=!4m7!3m6!1s0x2d988d932baf0279:0x3a6246448df82eb0!8m2!3d-4.0259663!4d122.4800247!16s%2Fg%2F11tgfw2cqg!19sChIJeQKvK5ONmC0RsC74jURGYjo?authuser=0&hl=id&rclk=1","Praktek Psikolog ADJ_MADO","4,9","(54)","Psikolog","·","BTN PNS Blok XIV Jl. Apel No.17","Tutup","· Buka Sen pukul 13.00","·","0817-897-771","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Konsultasi bagus, ramah dan dokter sangat komunikatif dan informatif"""
"https://www.google.com/maps/place/Praktek+Psikologi/data=!4m7!3m6!1s0x2df146df45849e9d:0x2275962763b678e3!8m2!3d-1.2744238!4d116.8447948!16s%2Fg%2F11j8ldl59q!19sChIJnZ6ERd9G8S0R43i2YyeWdSI?authuser=0&hl=id&rclk=1","Praktek Psikologi","","","Klinik Medis","·","PRGV+6WM, Jl. Blora II","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/INDO+THERAPI+PARE+PARE+%28TERAPI+GRATIS+%29/data=!4m7!3m6!1s0x2d95bb70b6b4dca1:0x331e28ae95b10d87!8m2!3d-4.015311!4d119.6224057!16s%2Fg%2F11h7vzg9jp!19sChIJody0tnC7lS0Rhw2xla4oHjM?authuser=0&hl=id&rclk=1","INDO THERAPI PARE PARE (TERAPI GRATIS )","","","Klinik Kesehatan","·","Jl. Bau Massepe No.390","Tutup","· Buka Sen pukul 07.00","·","0822-2638-4137","","","Rute","","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+Klinis+Swarahati+Consulting/data=!4m7!3m6!1s0x2d98f353ca6148d1:0x42e4ebbaea7652b5!8m2!3d-3.9660206!4d122.5291859!16s%2Fg%2F11l4dhgmcd!19sChIJ0UhhylPzmC0RtVJ26rrr5EI?authuser=0&hl=id&rclk=1","Praktek Psikolog Klinis Swarahati Consulting","5,0","(144)","Psikolog","·","Jl. Bunga Seroja Lorong Bonsai No.27","Tutup","· Buka Sen pukul 16.30","·","0813-9398-2764","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Treatment nya bagus, bikin kita nyaman dan nggak judgemental."""
"https://www.google.com/maps/place/5AM+HYPNOTHERAPY+%28Pusat+Layanan+Hipnoterapi+dan+Kesehatan+Mental+Kabupaten+Bone%29/data=!4m7!3m6!1s0x2dbde5a1ee8b591f:0x2a14ad8da444340d!8m2!3d-4.552071!4d120.3270571!16s%2Fg%2F11q8tjhh69!19sChIJH1mL7qHlvS0RDTREpI2tFCo?authuser=0&hl=id&rclk=1","5AM HYPNOTHERAPY (Pusat Layanan Hipnoterapi dan Kesehatan Mental Kabupaten Bone)","4,9","(9)","Klinik Kesehatan Mental","·","Jl. A. Sulolipu No.50","","","","0852-1667-4321","https://konsultasipsikologi.online/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Psikolog+Pendidikan+dan+Perkembangan/data=!4m7!3m6!1s0x2d95bb2f9eccd203:0xf5d6f9e8cae26ea7!8m2!3d-4.0140587!4d119.6590182!16s%2Fg%2F11y1hsgwhw!19sChIJA9LMni-7lS0Rp27iyuj51vU?authuser=0&hl=id&rclk=1","Psikolog Pendidikan dan Perkembangan","5,0","(1)","Psikolog","·","Kompleks Hijau, Jln. Poros Perumnas","","","","0853-4233-2642","","","Rute","","","",""
"https://www.google.com/maps/place/Klinik+Psikologi+Tumbuh+Kembang+Anak+Cahaya+Nurani/data=!4m7!3m6!1s0x2d8bef004cde657d:0xa9dadc0fa20970f!8m2!3d-0.9070728!4d119.9069634!16s%2Fg%2F11n3pyxxf5!19sChIJfWXeTADviy0RD5cg-sCtnQo?authuser=0&hl=id&rclk=1","Klinik Psikologi Tumbuh Kembang Anak Cahaya Nurani","5,0","(1)","Psikolog","·","3WV4+5QG","Buka","· Tutup pukul 16.00","·","0822-9296-6905","","","Rute","","","",""
"https://www.google.com/maps/place/Lembaga+Psikologi+Intelektualita/data=!4m7!3m6!1s0x2dbee296602eb4fd:0x7bf59dcc6388b7ee!8m2!3d-5.1629346!4d119.4335151!16s%2Fg%2F1hc51yr20!19sChIJ_bQuYJbivi0R7reIY8yd9Xs?authuser=0&hl=id&rclk=1","Lembaga Psikologi Intelektualita","4,8","(43)","Konsultan","·","·","Tutup","· Buka Sen pukul 08.00","Jl. Faisal IV No.18","0858-2400-2343","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Staffnya profesional, ramah dan memberikan petunjuk dengan jelas"""
"https://www.google.com/maps/place/Karakter+Bina+Insani+%28Biro+Psikologi+Karakter%29,+Balikpapan/data=!4m7!3m6!1s0x2df1471fc54646d3:0xc92d3e4c97d0cfb4!8m2!3d-1.2692328!4d116.8427979!16s%2Fg%2F11cncc62gz!19sChIJ00ZGxR9H8S0RtM_Ql0w-Lck?authuser=0&hl=id&rclk=1","Karakter Bina Insani (Biro Psikologi Karakter), Balikpapan","4,7","(9)","Psikolog","·","·","Tutup","· Buka Sen pukul 08.00","Jl. Mayjend Sutoyo Jl. Bukit Sion No.99, RT.48","0813-5277-7270","https://www.instagram.com/karakterbinainsani/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Genesis+Psychological+Clinic/data=!4m7!3m6!1s0x2d988d63877b06d3:0x20db99033edc73ad!8m2!3d-4.0090336!4d122.4982878!16s%2Fg%2F11tjyjh0lq!19sChIJ0wZ7h2ONmC0RrXPcPgOZ2yA?authuser=0&hl=id&rclk=1","Genesis Psychological Clinic","5,0","(74)","Psikolog","·","Jl. Jend. Ahmad Yani No.220","Tutup","· Buka Sen pukul 09.00","","","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Halo apa saya bisa berkonsultasi tentang autisme untuk orang dewasa?"""
"https://www.google.com/maps/place/Praktik+Psikolog+Baubau+Karracare+Layanan+Psikologi/data=!4m7!3m6!1s0x2da4770060466507:0x54dc3ccdc15ce886!8m2!3d-5.4700102!4d122.5995116!16s%2Fg%2F11lckps86h!19sChIJB2VGYAB3pC0Rhuhcwc083FQ?authuser=0&hl=id&rclk=1","Praktik Psikolog Baubau Karracare Layanan Psikologi","5,0","(134)","Psikoterapis","·","Jl. Dr. Wahidin No.142 C","Tutup","· Buka Sen pukul 09.00","·","0822-9025-6730","https://www.instagram.com/layananpsikologi.karracare/profilecard/?igsh=bjM4anl1aW5jb2lx","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rekomended, psikolognya ramah dan komunikatif, pelayanannya juga baik."""
"https://www.google.com/maps/place/Biro+Psikologi+Bonafide/data=!4m7!3m6!1s0x2d93ed3b6fe5431d:0x811bfb5fc0de4186!8m2!3d-3.0873069!4d119.8556654!16s%2Fg%2F11rn4mm07t!19sChIJHUPlbzvtky0RhkHewF_7G4E?authuser=0&hl=id&rclk=1","Biro Psikologi Bonafide","5,0","(1)","Psikolog","·","Jl. Pongtiku","Tutup","· Buka Sen pukul 10.00","·","0877-7456-1000","","","Rute","","","",""
"https://www.google.com/maps/place/Nasa/data=!4m7!3m6!1s0x2d95b7b4ffffffef:0x32aafd0745d59681!8m2!3d-3.929038!4d119.762871!16s%2Fg%2F11gbwr8v__!19sChIJ7____7S3lS0RgZbVRQf9qjI?authuser=0&hl=id&rclk=1","Nasa","5,0","(2)","Psikiater","·","3QC7+94Q, Btn wesabbe,kampung baru,kel.batu lappa,kec. watang pulu, kab.sidap","","","","0823-9430-2456","","","Rute","","","",""
"https://www.google.com/maps/place/FIYAT+CENTER/data=!4m7!3m6!1s0x2db93700535d6b75:0x4db039e5bcd09852!8m2!3d-5.6726889!4d119.7651778!16s%2Fg%2F11yl4mqyww!19sChIJdWtdUwA3uS0RUpjQvOU5sE0?authuser=0&hl=id&rclk=1","FIYAT CENTER","5,0","(1)","Psikolog","·","Jl. Pahlawan BTN PEPABRI No.II","Tutup","· Buka Sen pukul 08.00","·","0811-2950-895","","","Rute","","","",""
"https://www.google.com/maps/place/Nasa/data=!4m7!3m6!1s0x2d95b7b4ffffffef:0x32aafd0745d59681!8m2!3d-3.929038!4d119.762871!16s%2Fg%2F11gbwr8v__!19sChIJ7____7S3lS0RgZbVRQf9qjI?authuser=0&hl=id&rclk=1","Nasa","5,0","(2)","Psikiater","·","3QC7+94Q, Btn wesabbe,kampung baru,kel.batu lappa,kec. watang pulu, kab.sidap","","","","0823-9430-2456","","","Rute","","","",""
"https://www.google.com/maps/place/FIYAT+CENTER/data=!4m7!3m6!1s0x2db93700535d6b75:0x4db039e5bcd09852!8m2!3d-5.6726889!4d119.7651778!16s%2Fg%2F11yl4mqyww!19sChIJdWtdUwA3uS0RUpjQvOU5sE0?authuser=0&hl=id&rclk=1","FIYAT CENTER","5,0","(1)","Psikolog","·","Jl. Pahlawan BTN PEPABRI No.II","Tutup","· Buka Sen pukul 08.00","·","0811-2950-895","","","Rute","","","",""
"https://www.google.com/maps/place/Praktik+Psikolog+%22Psikologika%22/data=!4m7!3m6!1s0x2d988d43a9dfc599:0x9ab3710b7c3fa5aa!8m2!3d-3.968086!4d122.5152874!16s%2Fg%2F11h3cbcnrk!19sChIJmcXfqUONmC0RqqU_fAtxs5o?authuser=0&hl=id&rclk=1","Praktik Psikolog ""Psikologika""","5,0","(60)","Psikolog","·","Jalan Thamrin No.34","Tutup","· Buka Sen pukul 08.00","·","0857-5720-4427","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat membantu dan merasa lebih tenang setelah konseling ☺️"""
"https://www.google.com/maps/place/Propsychology+Psikologi+dan+Kesehatan+SIM+Balikpapan/data=!4m7!3m6!1s0x2df147ebcd0ca231:0x658faddca716090e!8m2!3d-1.277651!4d116.8349252!16s%2Fg%2F11tcwrxcv6!19sChIJMaIMzetH8S0RDgkWp9ytj2U?authuser=0&hl=id&rclk=1","Propsychology Psikologi dan Kesehatan SIM Balikpapan","5,0","(1)","Psikolog","·","Jl. Jenderal Sudirman, Ruko Bandar","Tutup","· Buka Sen pukul 07.30","·","0812-7076-1840","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya ramah"""
