"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","Cw1rxd","R8c4Qb","Jn12ke src","ah5Ghc","lcr4fd href","Cw1rxd 2","R8c4Qb 2"
"https://www.google.com/maps/place/Terapi+dan+Konsultasi+Psikologi/data=!4m7!3m6!1s0x2e68b1448bfa036f:0x6a06ff6e9e5d01c4!8m2!3d-7.1911032!4d107.8869553!16s%2Fg%2F11j4z0yqry!19sChIJbwP6i0SxaC4RxAFdnm7_Bmo?authuser=0&hl=id&rclk=1","Terapi dan Konsultasi Psikologi","4,9","(99)","Psikolog","·","Jl. Otista","Buka","· Tutup pukul 17.00","·","0852-4516-2629","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Setelah konsultasi dan therapy saya merasa lebih baik dr sblmnya🙏💯""","https://www.wahanabahagia.com/","","Rute"
"https://www.google.com/maps/place/Sabaii+Psikologia/data=!4m7!3m6!1s0x2e40c565ec3b8d3b:0xe7d3776245fc4f96!8m2!3d-5.3634689!4d105.288913!16s%2Fg%2F11h52qj886!19sChIJO4077GXFQC4Rlk_8RWJ30-c?authuser=0&hl=id&rclk=1","Sabaii Psikologia","5,0","(9)","Psikolog","·","Jl. Bunga Sedap Malam Raya No.81","Tutup","· Buka Rab pukul 16.00","·","0812-7035-2483","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat strategis, nyaman, estetik, dan bersama","","",""
"https://www.google.com/maps/place/Rumah+Sakit+Siloam+Sriwijaya+Palembang/data=!4m7!3m6!1s0x2e3b75e793ca0da1:0x1b5f1c9c067ab1c0!8m2!3d-2.9777701!4d104.7423333!16s%2Fg%2F11b6xdmd6p!19sChIJoQ3Kk-d1Oy4RwLF6BpwcXxs?authuser=0&hl=id&rclk=1","Rumah Sakit Siloam Sriwijaya Palembang","4,7","(5.942)","Rumah Sakit","·","·","Buka 24 jam","","Jl. POM IX","1 500 911","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tenaga medis profesional & staf yg sangat membantu.""","https://www.siloamhospitals.com/","","Rute"
"https://www.google.com/maps/place/Pelayanan+Psikologi+QPC+dan+PAUD+indo+jenius/data=!4m7!3m6!1s0x2e2e9f83ac2bcea1:0x3c8ed75bcfa1207e!8m2!3d-1.4913296!4d102.1199242!16s%2Fg%2F11pc0tn19m!19sChIJoc4rrIOfLi4RfiChz1vXjjw?authuser=0&hl=id&rclk=1","Pelayanan Psikologi QPC dan PAUD indo jenius","4,5","(8)","Psikolog","","·","Tutup","· Buka Sen pukul 08.00","","0853-8186-1188","","Rute","","","","",""
"https://www.google.com/maps/place/Psikolog+Fenty+%28+antara+unimed+dan+umsu%29Medan+timur+Medan+20235+%28depan+parkir+sekolah+Bina+Insani+MedanSumatera+utara/data=!4m7!3m6!1s0x303131aa2fa9a703:0x6e6c910047e3e111!8m2!3d3.6082185!4d98.678445!16s%2Fg%2F11t73jdrd_!19sChIJA6epL6oxMTAREeHjRwCRbG4?authuser=0&hl=id&rclk=1","Psikolog Fenty ( antara unimed dan umsu)Medan timur Medan 20235 (depan parkir sekolah Bina Insani MedanSumatera utara","5,0","(2)","Psikolog","·","Jl. Bambu III No.20","Tutup","· Buka Sen pukul 10.00","·","0812-6421-1923","","Rute","","","","",""
"https://www.google.com/maps/place/ARKA+TRANS+PSIKOLOGI/data=!4m7!3m6!1s0x2e2ea1002b0f4c41:0x4a95c60e7bb4a5eb!8m2!3d-1.4722188!4d102.1198565!16s%2Fg%2F11wg8ybqlp!19sChIJQUwPKwChLi4R66W0ew7GlUo?authuser=0&hl=id&rclk=1","ARKA TRANS PSIKOLOGI","4,8","(4)","Psikolog","·","Jl. Lintas Sumatera No.KM 1","Tutup","· Buka Sen pukul 09.00","·","0812-3666-5866","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pertanyaan dan soalnya banyak, pelayanan oke, mantap""","","",""
"https://www.google.com/maps/place/Konsultan+Psikologi+Athaya+Sungai+Penuh/data=!4m7!3m6!1s0x2e2da15806a45fa7:0xac925d0f7dc8bbb9!8m2!3d-2.0599232!4d101.3929766!16s%2Fg%2F11x2w74lcn!19sChIJp1-kBlihLS4RubvIfQ9dkqw?authuser=0&hl=id&rclk=1","Konsultan Psikologi Athaya Sungai Penuh","5,0","(2)","Psikolog","·","W9QV+W8H","Tutup","· Buka Sen pukul 09.00","·","0812-9490-6833","","Rute","","Layanan di tempat","","",""
"https://www.google.com/maps/place/Omah+Sejiwa/data=!4m7!3m6!1s0x2e258937c7242e03:0xca9a157c2b5897ce!8m2!3d-1.5957433!4d103.6093757!16s%2Fg%2F11m0rv_67j!19sChIJAy4kxzeJJS4RzpdYK3wVmso?authuser=0&hl=id&rclk=1","Omah Sejiwa","4,8","(12)","Psikolog","·","Jl. KH Ahmad Dahlan No.56","Tutup","· Buka Sen pukul 09.00","·","0853-6739-6748","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk Psikolognya profesional sekali dalam membantu klien""","https://www.instagram.com/omah_sejiwa?igsh=MW1sN2pyeWFtbXdzdQ==","","Rute"
"https://www.google.com/maps/place/LOGIA+PROJECT/data=!4m7!3m6!1s0x2e36bb499a561a2d:0xd8c8517b55771937!8m2!3d-3.832529!4d102.3337897!16s%2Fg%2F11nrvhdbzw!19sChIJLRpWmkm7Ni4RNxl3VXtRyNg?authuser=0&hl=id&rclk=1","LOGIA PROJECT","5,0","(78)","Rumah Sakit Jiwa","·","Jl. Teratai Indah No.Blok A1","Tutup","· Buka Sen pukul 09.00","·","0821-7144-1525","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terapisnya ramah, telaten, dan mudah berinteraksi dengan anak.""","","",""
"https://www.google.com/maps/place/Mata+Hati/data=!4m7!3m6!1s0x2e40da4b78714df3:0x1a8fcc9a02f839c1!8m2!3d-5.4231191!4d105.2633922!16s%2Fg%2F11b7xjfqp5!19sChIJ801xeEvaQC4RwTn4AprMjxo?authuser=0&hl=id&rclk=1","Mata Hati","4,8","(52)","Psikolog Anak","·","·","Tutup","· Buka Sen pukul 08.00","Enggal, Jl. Mawar No.28","0812-7144-4900","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dan juga guru, terapis maupun staff yg sangat welcome dan profesional👍🏻""","","",""
"https://www.google.com/maps/place/PSIKOTES+INDONESIA+MEDAN/data=!4m7!3m6!1s0x3031370063147059:0xbfbfe2a441cb5ada!8m2!3d3.58802!4d98.7739338!16s%2Fg%2F11vpv6bk_x!19sChIJWXAUYwA3MTAR2lrLQaTiv78?authuser=0&hl=id&rclk=1","PSIKOTES INDONESIA MEDAN","","","Psikolog","·","HQQF+7H9, Jl. Sederhana","Buka","· Tutup pukul 17.00","·","0838-5313-2533","","Situs Web","","","https://www.psikotesindonesia.site/","","Rute"
"https://www.google.com/maps/place/Teras+Psikologi+Bengkulu/data=!4m7!3m6!1s0x2e36b1e054d695cb:0x593fe15a0012d872!8m2!3d-3.8116825!4d102.2925005!16s%2Fg%2F11lzkmww1_!19sChIJy5XWVOCxNi4RctgSAFrhP1k?authuser=0&hl=id&rclk=1","Teras Psikologi Bengkulu","5,0","(1)","Psikolog","·","Jl. Danau No.20","Tutup","· Buka Sen pukul 08.00","·","0898-4996-313","","Rute","","","","",""
"https://www.google.com/maps/place/Arka+Trans+Psikologi/data=!4m7!3m6!1s0x2e2e2b9e0a77c777:0x85b789f3bc1a205d!8m2!3d-2.3737867!4d102.715912!16s%2Fg%2F11rmww6bl_!19sChIJd8d3Cp4rLi4RXSAavPOJt4U?authuser=0&hl=id&rclk=1","Arka Trans Psikologi","","","Klinik Pengajaran Psikologi","·","Jl. Sarolangun - Lubuk Linggau No.265","Tutup","· Buka Sen pukul 09.00","","","","Rute","","","","",""
"https://www.google.com/maps/place/Klinik+Psikologi+Cahaya+Nurani/data=!4m7!3m6!1s0x30312f00348026c7:0x51c2916ecda56c7f!8m2!3d3.5881607!4d98.6292077!16s%2Fg%2F11yyz574md!19sChIJxyaANAAvMTARf2ylzW6RwlE?authuser=0&hl=id&rclk=1","Klinik Psikologi Cahaya Nurani","","","Klinik Pengajaran Psikologi","·","HJQH+7M8, Jl. Bangau","","","","","","Rute","","","","",""
"https://www.google.com/maps/place/PSIKOLAB+ASAHAN+%28TES+PSIKOLOGI%29/data=!4m7!3m6!1s0x30324b00093319fb:0x206a704e5d4bee0c!8m2!3d2.9850625!4d99.6281719!16s%2Fg%2F11yh2dltf9!19sChIJ-xkzCQBLMjARDO5LXU5waiA?authuser=0&hl=id&rclk=1","PSIKOLAB ASAHAN (TES PSIKOLOGI)","5,0","(1)","Psikolog","·","XJPH+27F","Tutup","· Buka Sen pukul 08.00","·","0882-0151-18921","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan ramah, bagus👍""","https://www.instagram.com/psikolabsumut?igsh=aWZuc2g4b3ZsYXRq","","Rute"
"https://www.google.com/maps/place/PSIKOLAB+ASIA+MEGA+MAS+%28TES+PSIKOLOGI+SIM%29/data=!4m7!3m6!1s0x3031310067d2f031:0x761c97fb5f21d01c!8m2!3d3.5862871!4d98.7025611!16s%2Fg%2F11m_71hcxm!19sChIJMfDSZwAxMTARHNAhX_uXHHY?authuser=0&hl=id&rclk=1","PSIKOLAB ASIA MEGA MAS (TES PSIKOLOGI SIM)","5,0","(1)","Psikolog","·","HPP3+G27, Jl. Komp. Asia Mega Mas","Tutup","· Buka Sen pukul 08.00","·","0811-6161-6817","","Situs Web","","","https://www.instagram.com/psikolabsumut?igsh=amRhOGY0NTJzbGNk","","Rute"
"https://www.google.com/maps/place/Praktek+psikolog+klinis+Yulfa/data=!4m7!3m6!1s0x303775003ab8d275:0x9dce88154d985ee!8m2!3d4.3248222!4d98.0931058!16s%2Fg%2F11xdr36ksn!19sChIJddK4OgB1NzAR7oXZVIHo3Ak?authuser=0&hl=id&rclk=1","Praktek psikolog klinis Yulfa","5,0","(1)","Psikolog","·","Dusun Jawa","Tutup","· Buka Sen pukul 17.00","","","","Rute","","","","",""
"https://www.google.com/maps/place/PSIKOLAB+SIMALUNGUN+%28TES+PSIKOLOGI+%29/data=!4m7!3m6!1s0x3031870021d1d001:0xedcaedb044449552!8m2!3d2.96509!4d99.131022!16s%2Fg%2F11yhcpprpf!19sChIJAdDRIQCHMTARUpVERLDtyu0?authuser=0&hl=id&rclk=1","PSIKOLAB SIMALUNGUN (TES PSIKOLOGI )","5,0","(2)","Psikolog","·","Jl. Asahan No.180","Tutup","· Buka Sen pukul 08.00","·","0811-6161-6817","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kakaknya cantik cantik dan ramah😍""","","",""
"https://www.google.com/maps/place/Praktik+Psikolog/data=!4m7!3m6!1s0x2e22f37a97b91561:0xaf2c76c3fb32d94c!8m2!3d-1.8581199!4d106.1120961!16s%2Fg%2F11h4ym6rqt!19sChIJYRW5l3rzIi4RTNky-8N2LK8?authuser=0&hl=id&rclk=1","Praktik Psikolog","","","Klinik Kesehatan","·","Jl. Batin Tikal No.105","","","","0821-8151-1995","","Rute","","","","",""
"https://www.google.com/maps/place/Biro+Psikologi+Talenta/data=!4m7!3m6!1s0x2e2588be2e37284d:0x59c8ddd62c08210f!8m2!3d-1.6127606!4d103.6149153!16s%2Fg%2F11cp5hg4h6!19sChIJTSg3Lr6IJS4RDyEILNbdyFk?authuser=0&hl=id&rclk=1","Biro Psikologi Talenta","4,8","(9)","Psikolog","·","Jl. H. Bumin Hasan No.40, RT.034","Tutup","· Buka Sen pukul 08.00","·","0811-7456-270","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tapi overall sudah bagus.""","","",""
"https://www.google.com/maps/place/Psikolab+Taput%28+Tes+Psikologi+%29/data=!4m7!3m6!1s0x302e6f006c6d9b0d:0x3af21f6930b99e3e!8m2!3d2.0224891!4d98.9614249!16s%2Fg%2F11yy0cx10z!19sChIJDZttbABvLjARPp65MGkf8jo?authuser=0&hl=id&rclk=1","Psikolab Taput( Tes Psikologi )","5,0","(2)","Psikolog","·","Tes Psikologi","Tutup","· Buka Sen pukul 08.00","·","0878-9361-9462","","Rute","","","","",""
"https://www.google.com/maps/place/Rumah+Sakit+Muhaya/data=!4m7!3m6!1s0x2e22c0e1f6042255:0x2241917295e0a63b!8m2!3d-2.1121503!4d106.1124421!16s%2Fg%2F11b6t1tbws!19sChIJVSIE9uHAIi4RO6bglXKRQSI?authuser=0&hl=id&rclk=1","Rumah Sakit Muhaya","3,4","(26)","Klinik Kesehatan Mental","·","·","Buka 24 jam","","V4Q6+4XP, Jl. Jendral Sudirman","0811-7175-774","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap lah ramah ramah semua petugasnya.bIk..pelayanan mantaplah""","https://rsiamuhaya.co.id/","","Rute"
"https://www.google.com/maps/place/Fakultas+Psikologi+-+Universitas+Sumatera+Utara/data=!4m7!3m6!1s0x30312fded3d1a0c9:0x537bf656161c2b1e!8m2!3d3.566821!4d98.6579662!16s%2Fg%2F1hm36d_ch!19sChIJyaDR094vMTARHiscFlb2e1M?authuser=0&hl=id&rclk=1","Fakultas Psikologi - Universitas Sumatera Utara","4,8","(128)","Fakultas","·","·","Tutup","· Buka Sen pukul 08.00","Jl. Dr. Mansyur No.7","(061) 8220122","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kampusnya asri dan nyaman""","http://fpsi.usu.ac.id/","","Rute"
"https://www.google.com/maps/place/Psikolog+Retnoriani/data=!4m7!3m6!1s0x2e40d1ac2ebe8329:0x12ccca7994331897!8m2!3d-5.37343!4d105.2127251!16s%2Fg%2F11fr0bntld!19sChIJKYO-LqzRQC4RlxgzlHnKzBI?authuser=0&hl=id&rclk=1","Psikolog Retnoriani","5,0","(1)","Psikolog","·","Jl. Bukit Kemiling Permai Raya Blk. W No.77","Tutup","· Buka Sen pukul 16.00","·","0815-4043-328","","Rute","","","","",""
"https://www.google.com/maps/place/Inspirasi+Sehati+Biro+Psikologi/data=!4m7!3m6!1s0x2e258939d750ee67:0xef66aeaf3fda93b4!8m2!3d-1.6220096!4d103.5956889!16s%2Fg%2F11pvcw_vdg!19sChIJZ-5Q1zmJJS4RtJPaP6-uZu8?authuser=0&hl=id&rclk=1","Inspirasi Sehati Biro Psikologi","5,0","(4)","Psikolog","·","Lorong Kolombia","","","","","","Rute","","","","",""
"https://www.google.com/maps/place/Nurhasanah,+M.Psi.,Psikolog/data=!4m7!3m6!1s0x2e4732906d355567:0xdb56caf5065b322f!8m2!3d-5.3612306!4d104.9882737!16s%2Fg%2F11b6d59gp2!19sChIJZ1U1bZAyRy4RLzJbBvXKVts?authuser=0&hl=id&rclk=1","Nurhasanah, M.Psi.,Psikolog","5,0","(3)","Psikolog","·","Jl. Johar 1","Tutup","· Buka Sen pukul 09.00","·","0852-2823-5412","","Rute","","","","",""
"https://www.google.com/maps/place/Octa+Reni+Setiawati,+S.Psi.,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e40bb2b7469073b:0x10c347a19d23ea44!8m2!3d-5.0939906!4d105.3021915!16s%2Fg%2F11h3rgx3q_!19sChIJOwdpdCu7QC4RROojnaFHwxA?authuser=0&hl=id&rclk=1","Octa Reni Setiawati, S.Psi., M.Psi., Psikolog","5,0","(2)","Psikolog","·","Jl. Dr. Sutomo No.131","","","","0811-1840-911","","Rute","","","","",""
"https://www.google.com/maps/place/Praktik+Any+Nurhayati,+MSi/data=!4m7!3m6!1s0x2e40dac3fecdfe1b:0xc39e63feb87d8a79!8m2!3d-5.3825604!4d105.2490542!16s%2Fg%2F11f2rtx39g!19sChIJG_7N_sPaQC4ReYp9uP5jnsM?authuser=0&hl=id&rclk=1","Praktik Any Nurhayati, MSi","5,0","(2)","Psikolog","","","Tutup","· Buka Sen pukul 08.00","","","","Rute","","","","",""
"https://www.google.com/maps/place/Bina+Jatidiri+Madiri/data=!4m7!3m6!1s0x2e2588934706c437:0xee1d014cbe4f086b!8m2!3d-1.6109172!4d103.6060497!16s%2Fg%2F1pzr3_fwl!19sChIJN8QGR5OIJS4RawhPvkwBHe4?authuser=0&hl=id&rclk=1","Bina Jatidiri Madiri","5,0","(1)","Psikiater","·","9JQ4+JCM, Jl. Syamsu Bahroen","","","","(0741) 61046","","Rute","","","","",""
"https://www.google.com/maps/place/Biro+Psikologi+Psiko+Mandiri/data=!4m7!3m6!1s0x2e40d0077e8b6d7d:0x83c09e70fd61abe2!8m2!3d-5.3751078!4d105.2192155!16s%2Fg%2F11f30rtvqk!19sChIJfW2LfgfQQC4R4qth_XCewIM?authuser=0&hl=id&rclk=1","Biro Psikologi Psiko Mandiri","5,0","(7)","Psikolog","·","J6F9+XM4, Jl. Kepayang Gg. Cendana","","","","0811-728-420","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Layanan psikotes untuk karyawan dan induvidual""","","",""
"https://www.google.com/maps/place/Inner-Q+Konsultan+Psikologi/data=!4m7!3m6!1s0x2e258f545d301227:0x28b22de45bdad61e!8m2!3d-1.6253908!4d103.6398474!16s%2Fg%2F11h3bhf5qr!19sChIJJxIwXVSPJS4RHtbaW-Qtsig?authuser=0&hl=id&rclk=1","Inner-Q Konsultan Psikologi","","","Psikolog","·","Jl. Iswahyudi No.44","Tutup","· Buka Sen pukul 08.00","","","","Rute","","","","",""
"https://www.google.com/maps/place/Rumah+Ungu+-+Layanan+Psikologi/data=!4m7!3m6!1s0x30313125f02e6bbb:0xbc4cd159b5a22aae!8m2!3d3.5981499!4d98.7261952!16s%2Fg%2F11nhknz7tz!19sChIJu2su8CUxMTARriqitVnRTLw?authuser=0&hl=id&rclk=1","Rumah Ungu - Layanan Psikologi","5,0","(3)","Psikolog","·","Jalani, Jl. Letda Sujono","Tutup","· Buka Sen pukul 08.00","·","0816-341-212","","Situs Web","","","https://rumahungu.asa17.com/","","Rute"
"https://www.google.com/maps/place/dr.+Ni+Wayan+Dewi+PA+Sp.KJ.,Psikiater/data=!4m7!3m6!1s0x2e40bbb9ab0584dd:0xcddc09f2c22cb12f!8m2!3d-5.050687!4d105.275704!16s%2Fg%2F11n60msk7v!19sChIJ3YQFq7m7QC4RL7EswvIJ3M0?authuser=0&hl=id&rclk=1","dr. Ni Wayan Dewi PA Sp.KJ.,Psikiater","4,8","(24)","Psikiater","·","Jl. Raya Punggur","Tutup","· Buka Sen pukul 16.00","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dokter nyaa baik bangett""","","",""
"https://www.google.com/maps/place/Yprn+AR+RAHMAN/data=!4m7!3m6!1s0x2e3b9d94dab9bae3:0xc23f78fd75f67f10!8m2!3d-3.0394209!4d104.8094718!16s%2Fg%2F11sm8txd5x!19sChIJ47q52pSdOy4REH_2df14P8I?authuser=0&hl=id&rclk=1","Yprn AR RAHMAN","4,3","(6)","Psikoterapis","·","Komplek ponpes Arrahman, Jl. Tegal Binangun No.rt 35, RW.10","Buka","· Tutup pukul 17.00","·","0813-2005-455","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terbaik dalam pelayanan""","https://youtube.com/@yprnarrahmanofficial6014?si=nZURz2HpBoskD9zk","","Rute"
"https://www.google.com/maps/place/Lentera+Rumah+Psikologi+%28Praktik+Psikolog+Mandiri%29/data=!4m7!3m6!1s0x2e40f70065202cd7:0xf7a66de7f57bac77!8m2!3d-5.3082921!4d105.745946!16s%2Fg%2F11y8062stm!19sChIJ1ywgZQD3QC4Rd6x79edtpvc?authuser=0&hl=id&rclk=1","Lentera Rumah Psikologi (Praktik Psikolog Mandiri)","1,0","(2)","Psikolog","·","MPRW+M9P","","","","","","Rute","","","","",""
"","","","","","","","","","","","","","","","","",""
